Date,Close,High,Low,Open,Volume
2010-02-22,22192.392578125,22450.444174920005,22192.392578125,22321.418376522503,1280002
2010-02-23,21547.265625,21934.343012161833,21547.265625,21805.31721644122,1890521
2010-02-24,21934.33984375,21934.33984375,21418.23673541857,21547.262512501427,2954834
2010-02-25,22063.3671875,22321.418789064282,21934.343872620422,22063.3671875,3531542
2010-02-26,22192.392578125,22192.392578125,21934.343467232513,21934.343467232513,2073064
2010-03-01,22063.3671875,22321.418789064282,22063.3671875,22321.418789064282,2948792
2010-03-02,22063.3671875,22450.444589846422,21934.343872620422,22063.3671875,4954679
2010-03-03,22450.4453125,22450.4453125,22063.367897694006,22192.393702629335,6170611
2010-03-04,22708.494140625,23095.57150801478,22579.46835149507,22708.494140624996,5763057
2010-03-05,22966.548828125,22966.548828125,22579.471408332192,22837.5230215274,4009752
2010-03-08,23740.697265625,23869.723050938956,23353.61990968313,23353.61990968313,7428073
2010-03-09,23869.7265625,23998.752366795405,23611.67495390919,23740.700758204595,4540244
2010-03-10,23611.67578125,23869.727398882806,23611.67578125,23740.7015900664,4889696
2010-03-11,23482.6484375,23869.725838648053,23353.622637117314,23740.700038265368,4688360
2010-03-12,23611.67578125,23611.67578125,23353.624163617194,23611.67578125,3730042
2010-03-15,23482.6484375,23869.725838648053,23353.622637117314,23740.700038265368,3654849
2010-03-16,22966.548828125,23611.675375210332,22708.497214929797,23611.675375210332,7979528
2010-03-17,22708.494140625,23224.597297144704,22708.494140624996,23224.597297144704,4713885
2010-03-18,23353.626953125,23482.65277735308,22837.5261421157,23224.60361479994,9706248
2010-03-19,22966.548828125,23353.62376201513,22966.548828125,23353.62376201513,4535188
2010-03-22,22579.470703125,22966.548110828513,22579.470703124996,22966.548110828513,5613534
2010-03-23,22450.4453125,22708.49692237066,22450.4453125,22450.4453125,4456444
2010-03-24,22579.470703125,22708.496505692838,22450.44490055716,22579.470703124996,8855157
2010-03-25,11844.5458984375,11844.5458984375,11844.5458984375,11844.5458984375,1495346
2010-03-26,11947.767578125,12309.038872658673,11870.351590466958,11947.767578125,17549965
2010-03-29,11612.30078125,11947.767148827777,11612.30078125,11947.767148827777,5845524
2010-03-30,11225.22265625,11586.493915707868,11225.22265625,11509.079178517462,4261496
2010-03-31,11147.80859375,11354.249148369983,11147.80859375,11147.80859375,3890514
2010-04-01,11276.833984375,11354.248723352897,11018.782368545973,11096.19710752387,4304259
2010-04-02,11328.4423828125,11483.273084208737,11225.221500897946,11328.4423828125,3855667
2010-04-05,11405.859375,11534.885192254598,11380.054460139369,11431.664289860631,2506711
2010-04-06,11251.0263671875,11483.273039860518,11251.0263671875,11405.857067985782,3442810
2010-04-07,11199.4169921875,11302.637877798204,11147.807170857768,11251.026813517234,2526712
2010-04-08,11173.615234375,11328.445985003938,11173.615234375,11251.029988213675,3511097
2010-04-09,11147.80859375,11328.444234411409,11147.80859375,11225.22333562572,2832538
2010-04-12,11173.615234375,11328.445985003938,11147.810316428775,11276.836149111488,2973232
2010-04-13,11328.4423828125,11328.4423828125,11199.416591157105,11225.221500897946,2688713
2010-04-14,11147.80859375,11225.22333562572,11122.003679791427,11199.418421667147,2327965
2010-04-15,11147.80859375,11225.22333562572,11147.80859375,11225.22333562572,2868568
2010-04-16,11147.80859375,11225.22333562572,11122.003679791427,11199.418421667147,2566589
2010-04-19,11018.78125,11147.807044816758,11018.781249999998,11096.195981119321,3379726
2010-04-20,10889.7568359375,11044.587560758951,10889.7568359375,10967.172819823916,3897542
2010-04-21,10863.951171875,10992.9769741391,10838.146260012438,10915.56099560012,2693670
2010-04-22,11405.859375,11405.859375,10967.173336466381,10992.978251327013,8750050
2010-04-23,11405.859375,11405.859375,11405.859375,11405.859375,0
2010-04-26,11638.1044921875,11896.154848214072,11431.662715824721,11483.27378139105,9312725
2010-04-27,11483.2744140625,11586.494064979512,11405.858432923404,11560.68915225026,3744173
2010-04-28,11431.6611328125,11457.467283497763,11354.246409610001,11431.6611328125,3009804
2010-04-29,11251.0263671875,11560.687768784064,11251.0263671875,11483.273039860518,4013106
2010-04-30,11251.0263671875,11251.0263671875,11251.0263671875,11251.0263671875,0
2010-05-03,11251.0263671875,11251.0263671875,11251.0263671875,11251.0263671875,0
2010-05-04,11405.859375,11534.885192254598,11276.834800696843,11380.054460139369,4823875
2010-05-05,11276.833984375,11405.858549338163,11251.027828431017,11328.443810360266,3515783
2010-05-06,11122.0029296875,11328.443470384464,11122.0029296875,11276.83364594805,4483128
