Date,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
2017-02-28,8676.8388671875,46692.0859375,8901.946270324723,46692.0859375,8676.8388671875,46692.0859375,8779.160346182483,46692.0859375,3334114.0,26273.0
2017-03-01,8676.8388671875,49934.5859375,8697.303312334756,49934.5859375,8533.5892446393,49934.5859375,8676.8388671875,49934.5859375,2168282.0,216434.0
2017-03-02,8472.1982421875,53393.2578125,8717.76938970894,53393.2578125,8472.1982421875,53393.2578125,8656.376789513937,53393.2578125,1920770.0,416161.0
2017-03-03,8513.1259765625,57111.33203125,8615.446713988391,57111.33203125,8451.732638017369,53393.25747328534,8594.983014548012,57111.33203125,1493007.0,6006109.0
2017-03-06,8594.984375,59402.703125,8676.840679200755,59662.10109495237,8513.127324057794,57111.33041614543,8513.127324057794,57932.766541869714,1663731.0,2523175.0
2017-03-07,8594.984375,57284.26953125,8594.984375,59445.9378526706,8513.127324057794,56246.66652395796,8554.055476158172,59402.70669925234,1558210.0,1968919.0
2017-03-08,8594.984375,56203.4296875,8758.697730142962,57284.26749820105,8513.127324057794,54690.26191620871,8594.984375,56246.66452773409,2106609.0,2000980.0
2017-03-09,8799.6259765625,56462.8359375,8861.01857353202,56635.767935779746,8574.519289846668,55641.399724795134,8615.44743891255,55641.399724795134,7290070.0,1388849.0
2017-03-10,8738.2314453125,56635.7578125,8922.409195451775,56635.7578125,8738.2314453125,55684.62461526952,8881.48105544568,56462.825845130734,2941623.0,953272.0
2017-03-13,8758.697265625,56635.7578125,8779.16171396058,57024.860271605496,8656.376517429915,56333.125025428904,8758.697265625,56851.92461588646,2148721.0,1237585.0
2017-03-14,8758.697265625,55987.26953125,8840.554312225913,56549.304079482186,8758.697265625,55987.26953125,8779.16171396058,56376.37207464947,2042191.0,895767.0
2017-03-15,8717.767578125,52528.58984375,8779.160165562398,55987.26271444404,8676.83868867255,52312.42301985351,8717.767578125,55771.09589054755,2233803.0,1446987.0
2017-03-16,9127.0546875,50366.92578125,9127.0546875,52744.76104128341,8697.30499020736,50366.92578125,8697.30499020736,52528.59419946219,12442441.0,1043537.0
2017-03-17,9311.2314453125,50799.2578125,9474.945526238567,52312.42565602838,9167.98181118753,48853.752611041775,9270.303298451661,49977.82162728869,16946012.0,1083831.0
2017-03-20,9413.552734375,54344.39453125,9577.266811854079,54344.39453125,9372.623841634562,51231.5892926271,9495.40977311454,51880.08976928184,6227180.0,671514.0
2017-03-21,9413.552734375,54214.6953125,9474.94532674432,56116.96564700441,9311.231249265242,54214.6953125,9372.623841634562,54344.39614936284,7188677.0,760250.0
2017-03-22,9229.375,54041.7578125,9556.803182966136,54430.85659506826,9229.375,53350.02254532323,9372.624643362333,54041.7578125,9536894.0,830706.0
2017-03-23,9311.2314453125,54474.09765625,9372.624038974436,55122.59816019043,9208.90995804837,53912.063148498244,9290.766998511404,54041.763986956386,4237993.0,878055.0
2017-03-24,9434.017578125,55338.76171875,9536.338320803376,55727.86421108934,9352.160535937477,54906.4280750508,9413.553130892777,54906.4280750508,5457108.0,1217863.0
2017-03-27,9597.7314453125,56160.19921875,9720.51738873917,56635.76402535911,9474.94624862724,55554.92988986089,9495.410696988587,55554.92988986089,11180075.0,993567.0
2017-03-28,9597.7314453125,56592.53125,9700.052940377824,57803.06618471256,9515.874398608523,56203.42875936914,9618.195893673847,56635.762401170046,5128999.0,1038885.0
2017-03-29,9638.6591796875,56938.40234375,9638.6591796875,57024.86833966812,9495.40955191569,56203.43215757025,9597.730287900515,57024.86833966812,3969631.0,930820.0
2017-03-30,9761.443359375,55338.76171875,9781.907803167443,57068.096293546834,9638.658190102828,55338.76171875,9679.58633094647,57068.096293546834,5248999.0,794932.0
2017-03-31,9761.443359375,55381.99609375,9884.229275388416,56160.197383548715,9700.050774738913,55338.76125440283,9781.907803167443,56160.197383548715,5325842.0,696062.0
2017-04-03,9904.6953125,54387.625,9966.08791164056,55987.25864283245,9720.517515078322,54387.625,9740.981216964228,55338.75821830444,6786995.0,616958.0
2017-04-04,9740.9794921875,55338.76171875,10007.015037013169,56160.19785478855,9700.051348921168,54517.325582711455,9904.693558735406,55771.09536244921,7904102.0,1002936.0
2017-04-05,9413.552734375,55641.3984375,9904.6942200709,56246.66779417673,9413.552734375,54690.265092265545,9740.98014259182,55036.13276917362,11421533.0,1301969.0
