Date,Close,High,Low,Open,Volume,Ticker,BTC-USD_Close,Global_Close
2013-08-28,6995.55224609375,7191.689250932669,6897.48374367429,7158.999750126182,3820388,FPT.VN,,
2013-08-28,2045.82666015625,2098.965087890625,2025.8997802734373,2092.32275390625,10326975,HPG.VN,,
2013-08-28,6256.26611328125,6333.030055517594,6179.502171044907,6294.648313971768,4311313,SSI.VN,,
2013-08-28,6982.37548828125,7095.91004906631,6953.991848084985,7095.91004906631,3360093,VCB.VN,,
2013-08-28,9169.701171875,9169.701171875,8736.4873046875,9169.701171875,5365258,VIC.VN,,
2013-08-29,6962.86279296875,7109.965547605295,6962.86279296875,6962.86279296875,946353,FPT.VN,,
2013-08-29,2019.2574462890625,2052.468994140625,2005.972900390625,2039.184326171875,9430766,HPG.VN,,
2013-08-29,6217.88427734375,6294.648218414764,6217.88427734375,6294.648218414764,1350047,SSI.VN,,
2013-08-29,6613.38818359375,7039.142787687769,6613.38818359375,6982.375507141899,4140903,VCB.VN,,
2013-08-29,8880.8916015625,9169.701171875,8880.8916015625,9097.4990234375,3206320,VIC.VN,,
2013-08-30,7044.5869140625,7060.931665432702,6946.518405841291,7028.242162692299,2467483,FPT.VN,,
2013-08-30,2072.395751953125,2072.395751953125,2012.615234375,2019.2574462890625,3893503,HPG.VN,,
2013-08-30,6256.26611328125,6256.26611328125,6179.502171044907,6217.884371735426,1001128,SSI.VN,,
2013-08-30,7010.75927734375,7010.75927734375,6641.771946957237,6641.771946957237,3988964,VCB.VN,,
2013-08-30,9025.296875,9025.296875,8880.8916015625,8880.8916015625,1087420,VIC.VN,,
2013-09-03,6995.55224609375,7142.65499972294,6995.55224609375,7142.65499972294,340479,FPT.VN,,
2013-09-03,2032.5421142578125,2045.82666015625,2019.2574462890625,2045.82666015625,3236358,HPG.VN,,
2013-09-03,6179.501953125,6294.648091991237,6179.501953125,6256.265892654265,670807,SSI.VN,,
2013-09-03,6726.9228515625,7039.142899525316,6726.9228515625,6953.991977353639,1125597,VCB.VN,,
2013-09-03,8953.0947265625,9025.296875,8880.8916015625,8953.0947265625,1151062,VIC.VN,,
2013-09-04,7011.896484375,7077.275481212942,6962.862236746543,7044.585982793971,105628693,FPT.VN,,
2013-09-04,1979.4036865234373,2025.8997802734373,1979.4036865234373,2025.8997802734373,4327244,HPG.VN,,
2013-09-04,6064.35595703125,6217.8842988489605,6025.974215935338,6217.8842988489605,2791430,SSI.VN,,
2013-09-04,6698.5390625,6840.457262976695,6641.771782309323,6726.92270259534,1740761,VCB.VN,,
2013-09-04,8953.0947265625,9025.296875,8808.689453125,8880.8916015625,2516250,VIC.VN,,
2013-09-05,7142.6552734375,7159.000024467093,6995.552514171168,7060.931518289538,8915866,FPT.VN,,
2013-09-05,2019.2574462890625,2019.2574462890625,1966.119140625,1966.119140625,2292561,HPG.VN,,
2013-09-05,6102.73828125,6141.12048227034,6025.974338354017,6102.73828125,1377290,SSI.VN,,
2013-09-05,6840.45751953125,6897.224801851012,6670.155672571966,6783.690237211489,748555,VCB.VN,,
2013-09-05,8953.0947265625,9025.296875,8808.689453125,8880.8916015625,1943624,VIC.VN,,
2013-09-06,7240.7236328125,7338.792137001757,7126.310377925032,7175.344630019661,60140773,FPT.VN,,
2013-09-06,2085.680419921875,2085.680419921875,1999.33056640625,2005.972900390625,5446294,HPG.VN,,
2013-09-06,6217.88427734375,6217.88427734375,6102.738136164884,6179.502077235899,1338410,SSI.VN,,
2013-09-06,6953.99169921875,6953.99169921875,6812.07350127551,6897.224420041454,1853421,VCB.VN,,
2013-09-06,9169.701171875,9241.904296875,8880.8916015625,8953.0947265625,12785164,VIC.VN,,
2013-09-09,7060.931640625,7240.723905065541,7011.897386686671,7240.723905065541,792821,FPT.VN,,
2013-09-09,2052.468994140625,2085.680419921875,2025.8997802734373,2085.680419921875,4876450,HPG.VN,,
2013-09-09,6064.35595703125,6217.8842988489605,6025.974215935338,6217.8842988489605,1782726,SSI.VN,,
2013-09-09,6726.9228515625,6953.991977353639,6726.9228515625,6953.991977353639,2257988,VCB.VN,,
2013-09-09,8953.0947265625,9169.701171875,8953.0947265625,9097.4990234375,2141124,VIC.VN,,
2013-09-10,7109.96533203125,7175.344332109647,7060.931081972452,7060.931081972452,359107,FPT.VN,,
2013-09-10,2105.607177734375,2112.24951171875,2052.468994140625,2052.468994140625,7811134,HPG.VN,,
2013-09-10,6102.73828125,6102.73828125,6025.974338354017,6102.73828125,1706876,SSI.VN,,
2013-09-10,6783.68994140625,6812.073581328452,6755.306301484048,6812.073581328452,1210659,VCB.VN,,
2013-09-10,9097.4990234375,9169.701171875,8953.0947265625,8953.0947265625,897396,VIC.VN,,
2013-09-11,7077.2763671875,7240.723879743664,7077.2763671875,7175.344874721199,1351387,FPT.VN,,
2013-09-11,2172.0302734375,2172.0302734375,2118.891845703125,2125.5341796875,9378358,HPG.VN,,
2013-09-11,6102.73828125,6179.502224145984,6064.35608022966,6141.12048227034,851194,SSI.VN,,
2013-09-11,6897.224609375,7010.759170846193,6812.0736882716055,6840.457328639403,1412930,VCB.VN,,
2013-09-11,9169.701171875,9169.701171875,9025.296875,9097.4990234375,1549730,VIC.VN,,
2013-09-12,7028.24169921875,7126.310200972886,7028.24169921875,7044.586449511106,1117469,FPT.VN,,
2013-09-12,2198.599365234375,2218.5263671875,2172.0302734375,2172.0302734375,6190009,HPG.VN,,
2013-09-12,6102.73828125,6141.12048227034,6064.35608022966,6102.73828125,337469,SSI.VN,,
2013-09-12,6897.224609375,6953.991890110597,6868.840969007202,6897.224609375,1188206,VCB.VN,,
2013-09-12,9097.4990234375,9169.701171875,9025.296875,9097.4990234375,1027864,VIC.VN,,
2013-09-13,6995.55224609375,7077.275998109966,6995.55224609375,6995.55224609375,4696341,FPT.VN,,
2013-09-13,2172.0302734375,2198.599365234375,2158.74560546875,2198.599365234375,4804647,HPG.VN,,
2013-09-13,6102.73828125,6141.12048227034,6064.35608022966,6064.35608022966,697926,SSI.VN,,
2013-09-13,6953.99169921875,6982.375338807398,6925.608059630103,6925.608059630103,1142490,VCB.VN,,
2013-09-13,9097.4990234375,9241.904296875,9025.296875,9025.296875,1559908,VIC.VN,,
2013-09-16,6979.20703125,7028.241279196681,6962.862281934439,7011.896529881121,996740,FPT.VN,,
2013-09-16,2191.95703125,2191.95703125,2152.103271484375,2185.31494140625,4740518,HPG.VN,,
2013-09-16,6102.73828125,6141.12048227034,6064.35608022966,6141.12048227034,1004459,SSI.VN,,
2013-09-16,7152.67724609375,7209.444525824652,7095.909966362847,7124.293606228299,2512337,VCB.VN,,
2013-09-16,9025.296875,9169.701171875,9025.296875,9169.701171875,5581940,VIC.VN,,
2013-09-17,7011.896484375,7077.275481212942,6962.862236746543,7011.896484375,918842,FPT.VN,,
2013-09-17,2191.95703125,2198.599365234375,2178.672607421875,2191.95703125,5275707,HPG.VN,,
2013-09-17,6064.35595703125,6102.73815727185,6025.974215935338,6102.73815727185,591403,SSI.VN,,
2013-09-17,7322.9794921875,7408.130416515261,7181.061284974564,7209.444926417152,3863331,VCB.VN,,
2013-09-17,9025.296875,9097.4990234375,9025.296875,9097.4990234375,803980,VIC.VN,,
2013-09-18,7077.2763671875,7159.000123465582,7028.242113420651,7077.2763671875,1661352,FPT.VN,,
2013-09-18,2172.0302734375,2198.599365234375,2172.0302734375,2191.95703125,5779917,HPG.VN,,
2013-09-18,6025.974609375,6102.7385557234775,6025.974609375,6102.7385557234775,1723341,SSI.VN,,
2013-09-18,7152.67724609375,7322.979085286458,7152.67724609375,7322.979085286458,2056737,VCB.VN,,
2013-09-18,9025.296875,9097.4990234375,8953.0947265625,9025.296875,16488804,VIC.VN,,
2013-09-19,7093.62158203125,7175.34534365021,7093.62158203125,7126.311086678834,796417,FPT.VN,,
2013-09-19,2178.672607421875,2191.95703125,2172.0302734375,2172.0302734375,3209716,HPG.VN,,
2013-09-19,6064.35595703125,6102.73815727185,6064.35595703125,6102.73815727185,617127,SSI.VN,,
2013-09-19,7152.67724609375,7294.595445421007,7152.67724609375,7209.444525824652,1894135,VCB.VN,,
2013-09-19,9025.296875,9097.4990234375,9025.296875,9097.4990234375,1180558,VIC.VN,,
2013-09-20,7109.96533203125,7142.654832070448,7093.620582011651,7093.620582011651,257708,FPT.VN,,
2013-09-20,2191.95703125,2191.95703125,2165.387939453125,2185.31494140625,9718152,HPG.VN,,
2013-09-20,6064.35595703125,6102.73815727185,6025.974215935338,6064.35595703125,884073,SSI.VN,,
2013-09-20,7237.828125,7237.828125,7067.526286764706,7209.444485294118,5708539,VCB.VN,,
2013-09-20,8880.8916015625,9025.296875,8880.8916015625,9025.296875,6116960,VIC.VN,,
2013-09-23,7257.068359375,7273.413110018851,7109.965603580351,7109.965603580351,6631092,FPT.VN,,
2013-09-23,2324.802978515625,2324.802978515625,2172.0302734375,2191.95703125,13773537,HPG.VN,,
2013-09-23,6179.501953125,6179.501953125,6025.974074066469,6102.738013595735,1814796,SSI.VN,,
2013-09-23,7181.06103515625,7209.444675611413,7067.526473335598,7209.444675611413,870202,VCB.VN,,
2013-09-23,8953.0947265625,9025.296875,8880.8916015625,9025.296875,6745890,VIC.VN,,
2013-09-24,7387.826171875,7453.205172745525,7273.412920351581,7273.412920351581,3688100,FPT.VN,,
2013-09-24,2291.591552734375,2331.4453125,2291.591552734375,2324.802978515625,6234572,HPG.VN,,
2013-09-24,6217.88427734375,6256.266018306914,6179.502077235899,6179.502077235899,2098178,SSI.VN,,
2013-09-24,7237.828125,7322.979044117647,7124.29356617647,7181.060845588236,687097,VCB.VN,,
2013-09-24,9025.296875,9025.296875,8880.8916015625,8880.8916015625,5811572,VIC.VN,,
2013-09-25,7322.447265625,7420.515768198028,7289.757764767324,7404.171017769189,2799598,FPT.VN,,
2013-09-25,2265.0224609375,2318.16064453125,2265.0224609375,2278.306884765625,5386671,HPG.VN,,
2013-09-25,6256.26611328125,6294.648313971768,6179.502171044907,6217.884371735426,3633420,SSI.VN,,
2013-09-25,7266.2119140625,7351.36283493042,7181.06099319458,7266.2119140625,1013917,VCB.VN,,
2013-09-25,8953.0947265625,9097.4990234375,8953.0947265625,9025.296875,2251510,VIC.VN,,
2013-09-26,7387.826171875,7387.826171875,7273.412920351581,7322.447171004474,1794161,FPT.VN,,
2013-09-26,2311.518310546875,2318.16064453125,2231.810791015625,2258.380126953125,17065768,HPG.VN,,
2013-09-26,6217.88427734375,6294.648218414764,6179.502077235899,6256.266018306914,1122351,SSI.VN,,
2013-09-26,7266.2119140625,7322.979194641113,7124.293712615967,7294.595554351807,1101187,VCB.VN,,
2013-09-26,9025.296875,9097.4990234375,8953.0947265625,8953.0947265625,980084,VIC.VN,,
2013-09-27,7355.13671875,7404.170969718296,7289.75771745894,7404.170969718296,899455,FPT.VN,,
2013-09-27,2324.802978515625,2338.087646484375,2304.876220703125,2324.802978515625,11425854,HPG.VN,,
2013-09-27,6217.88427734375,6256.266018306914,6141.120336272735,6256.266018306914,1524896,SSI.VN,,
2013-09-27,7322.9794921875,7351.363133630088,7237.828567859738,7266.212209302325,1242280,VCB.VN,,
2013-09-27,9025.296875,9097.4990234375,8953.0947265625,9025.296875,950028,VIC.VN,,
2013-09-30,7371.4814453125,7420.515696122745,7338.791944772336,7420.515696122745,1112764,FPT.VN,,
2013-09-30,2331.4453125,2358.014404296875,2324.802978515625,2324.802978515625,5875507,HPG.VN,,
2013-09-30,6371.412109375,6409.794309180977,6217.884228440458,6217.884228440458,5240276,SSI.VN,,
2013-09-30,7635.19921875,7663.5828589684015,7351.362816565986,7351.362816565986,2976368,VCB.VN,,
2013-09-30,9025.296875,9097.4990234375,8953.0947265625,9025.296875,5547174,VIC.VN,,
2013-10-01,7322.447265625,7404.171017769189,7322.447265625,7338.792016053838,1797349,FPT.VN,,
2013-10-01,2298.23388671875,2344.72998046875,2298.23388671875,2324.802978515625,20191800,HPG.VN,,
2013-10-01,6371.412109375,6524.939990309542,6333.029909569023,6409.794309180977,6469913,SSI.VN,,
2013-10-01,7862.2685546875,7890.652195679152,7635.199426754288,7635.199426754288,4606888,VCB.VN,,
2013-10-01,8953.0947265625,9097.4990234375,8953.0947265625,9025.296875,2997748,VIC.VN,,
2013-10-02,7371.4814453125,7387.826195582581,7322.447194502254,7322.447194502254,727115,FPT.VN,,
2013-10-02,2311.518310546875,2318.16064453125,2298.23388671875,2298.23388671875,5949578,HPG.VN,,
2013-10-02,6409.79443359375,6448.176175000025,6371.412233042782,6409.79443359375,2251618,SSI.VN,,
2013-10-02,7919.03564453125,8004.186565440188,7833.884723622312,7833.884723622312,2227352,VCB.VN,,
2013-10-02,9025.296875,9097.4990234375,8953.0947265625,9025.296875,1913776,VIC.VN,,
2013-10-03,7322.447265625,7371.481516911514,7306.102515196162,7371.481516911514,1045668,FPT.VN,,
2013-10-03,2291.591552734375,2311.518310546875,2284.94921875,2298.23388671875,6794152,HPG.VN,,
2013-10-03,6371.412109375,6409.794309180977,6294.648168907729,6371.412109375,3291755,SSI.VN,,
2013-10-03,7862.2685546875,7919.035836670803,7777.1176317125455,7919.035836670803,1455182,VCB.VN,,
2013-10-03,9025.296875,9097.4990234375,8953.0947265625,9097.4990234375,1471758,VIC.VN,,
2013-10-04,7453.205078125,7485.89457814526,7322.447078043959,7355.136578064219,2645561,FPT.VN,,
2013-10-04,2338.087646484375,2351.3720703125,2278.306884765625,2284.94921875,9681421,HPG.VN,,
2013-10-04,6294.6484375,6333.0301797990405,6256.266236056256,6294.6484375,2390772,SSI.VN,,
2013-10-04,7975.80322265625,8032.570505379782,7777.117733123888,7862.268657209186,1433498,VCB.VN,,
2013-10-04,9097.4990234375,9097.4990234375,9025.296875,9025.296875,2650112,VIC.VN,,
2013-10-07,7534.9296875,7567.619191248349,7436.861176254953,7436.861176254953,2129307,FPT.VN,,
2013-10-07,2411.15283203125,2424.4375,2324.802978515625,2338.087646484375,13740409,HPG.VN,,
2013-10-07,6409.79443359375,6448.176175000025,6294.648291085539,6294.648291085539,2665335,SSI.VN,,
2013-10-07,8060.9541015625,8089.337742765185,7975.803177954445,8032.570460359815,1315380,VCB.VN,,
2013-10-07,9241.904296875,9241.904296875,9025.296875,9097.4990234375,3273562,VIC.VN,,
2013-10-08,7502.23974609375,7534.929247935093,7453.205493331737,7534.929247935093,6431350,FPT.VN,,
2013-10-08,2417.795166015625,2431.079833984375,2397.8681640625,2411.15283203125,8200764,HPG.VN,,
2013-10-08,6524.9404296875,6601.70437532392,6371.412538414661,6409.794740805228,10447334,SSI.VN,,
2013-10-08,8231.255859375,8231.255859375,8004.186732219828,8060.954014008621,2764829,VCB.VN,,
2013-10-08,9241.904296875,9386.30859375,9241.904296875,9241.904296875,10819094,VIC.VN,,
2013-10-09,7469.5498046875,7534.928804522789,7453.205054728677,7502.239304605145,1179347,FPT.VN,,
2013-10-09,2397.8681640625,2417.795166015625,2391.22607421875,2397.8681640625,10011733,HPG.VN,,
2013-10-09,6448.17626953125,6524.940212613864,6448.17626953125,6524.940212613864,1542560,SSI.VN,,
2013-10-09,8117.72119140625,8231.25575352382,8117.72119140625,8146.104831935642,1171870,VCB.VN,,
2013-10-09,9241.904296875,9314.1064453125,9169.701171875,9314.1064453125,606340,VIC.VN,,
2013-10-10,7371.4814453125,7485.894697203072,7371.4814453125,7453.205196662909,1506078,FPT.VN,,
2013-10-10,2364.65673828125,2404.510498046875,2358.014404296875,2397.8681640625,10168153,HPG.VN,,
2013-10-10,6409.79443359375,6524.940116957268,6371.412233042782,6448.176175000025,1524798,SSI.VN,,
2013-10-10,8060.9541015625,8174.488666373239,8060.9541015625,8117.72138396787,930816,VCB.VN,,
2013-10-10,9241.904296875,9241.904296875,9097.4990234375,9241.904296875,1130142,VIC.VN,,
2013-10-11,7355.13671875,7436.860470363827,7338.791968427236,7404.170969718296,1129543,FPT.VN,,
2013-10-11,2384.583740234375,2397.8681640625,2364.65673828125,2377.94140625,9873372,HPG.VN,,
2013-10-11,6371.412109375,6448.176049842271,6371.412109375,6448.176049842271,2282780,SSI.VN,,
2013-10-11,8174.48828125,8202.871921115451,8117.721001519097,8117.721001519097,1512682,VCB.VN,,
2013-10-11,9241.904296875,9314.1064453125,9169.701171875,9241.904296875,1677496,VIC.VN,,
2013-10-14,7338.7919921875,7371.481492938867,7306.102491436133,7371.481492938867,952214,FPT.VN,,
2013-10-14,2391.22607421875,2391.22607421875,2377.94140625,2384.583740234375,3499218,HPG.VN,,
2013-10-14,6333.02978515625,6409.794183260163,6333.02978515625,6409.794183260163,987850,SSI.VN,,
2013-10-14,8174.48828125,8231.255560980902,8174.48828125,8174.48828125,1254379,VCB.VN,,
2013-10-14,9169.701171875,9241.904296875,9097.4990234375,9241.904296875,396514,VIC.VN,,
2013-10-15,7436.86083984375,7436.86083984375,7355.137084169704,7371.481835304514,856379,FPT.VN,,
2013-10-15,2404.510498046875,2417.795166015625,2391.22607421875,2391.22607421875,5156029,HPG.VN,,
2013-10-15,6371.412109375,6409.794309180977,6333.029909569023,6333.029909569023,1338556,SSI.VN,,
2013-10-15,8202.8720703125,8231.255710694204,8117.721149167388,8174.488429930796,860864,VCB.VN,,
2013-10-15,9241.904296875,9241.904296875,9097.4990234375,9097.4990234375,1289834,VIC.VN,,
2013-10-16,7469.5498046875,7469.5498046875,7404.17080485221,7469.5498046875,2099763,FPT.VN,,
2013-10-16,2397.8681640625,2411.15283203125,2391.22607421875,2411.15283203125,6565628,HPG.VN,,
2013-10-16,6448.17626953125,6486.558470644906,6371.412326448636,6409.794527562292,1964558,SSI.VN,,
2013-10-16,8458.3251953125,8486.708836907508,8202.872420957425,8231.256062552433,1923408,VCB.VN,,
2013-10-16,9314.1064453125,9386.30859375,9241.904296875,9241.904296875,2515208,VIC.VN,,
2013-10-17,7502.23974609375,7583.9635006971075,7469.550244252407,7534.929247935093,2919818,FPT.VN,,
2013-10-17,2397.8681640625,2417.795166015625,2397.8681640625,2397.8681640625,3588949,HPG.VN,,
2013-10-17,6448.17626953125,6524.940212613864,6409.794527562292,6486.558470644906,2300516,SSI.VN,,
2013-10-17,8373.173828125,8486.708388506357,8344.790188029661,8486.708388506357,855441,VCB.VN,,
2013-10-17,9386.30859375,9458.5107421875,9314.1064453125,9314.1064453125,1742246,VIC.VN,,
2013-10-18,7551.2744140625,7649.342924978824,7518.584910423726,7518.584910423726,2902406,FPT.VN,,
2013-10-18,2397.8681640625,2397.8681640625,2384.583740234375,2397.8681640625,4568884,HPG.VN,,
2013-10-18,6486.55810546875,6486.55810546875,6409.794166707744,6448.17590651591,977634,SSI.VN,,
2013-10-18,8429.94140625,8429.94140625,8316.40684185606,8373.17412405303,642995,VCB.VN,,
2013-10-18,9458.5107421875,9458.5107421875,9241.904296875,9386.30859375,1441702,VIC.VN,,
2013-10-21,7551.2744140625,7616.653421340049,7534.929662243113,7551.2744140625,2367696,FPT.VN,,
2013-10-21,2391.22607421875,2411.15283203125,2391.22607421875,2397.8681640625,5843743,HPG.VN,,
2013-10-21,6524.9404296875,6601.70437532392,6486.558686441647,6563.322632078067,4505617,SSI.VN,,
2013-10-21,8401.5576171875,8458.324898384713,8373.173976588894,8458.324898384713,767791,VCB.VN,,
2013-10-21,9530.712890625,9602.916015625,9386.30859375,9458.5107421875,1993206,VIC.VN,,
2013-10-22,7518.58447265625,7551.273974391688,7502.239721788532,7502.239721788532,1377164,FPT.VN,,
2013-10-22,2397.8681640625,2417.795166015625,2391.22607421875,2391.22607421875,7598695,HPG.VN,,
2013-10-22,6448.17626953125,6524.940212613864,6409.794527562292,6486.558470644906,2341454,SSI.VN,,
2013-10-22,8344.7900390625,8429.940957828445,8316.406399473852,8401.557318239797,1006016,VCB.VN,,
2013-10-22,9602.916015625,9675.1181640625,9530.712890625,9530.712890625,2729950,VIC.VN,,
2013-10-23,7551.2744140625,7551.2744140625,7485.895406784951,7485.895406784951,1502829,FPT.VN,,
2013-10-23,2437.721923828125,2437.721923828125,2411.15283203125,2417.795166015625,11221400,HPG.VN,,
2013-10-23,6448.17626953125,6486.558470644906,6409.794527562292,6448.17626953125,2499988,SSI.VN,,
2013-10-23,8543.4755859375,8571.859225757891,8401.557386835548,8401.557386835548,2682774,VCB.VN,,
2013-10-23,9747.3203125,9747.3203125,9602.916015625,9675.1181640625,2129010,VIC.VN,,
2013-10-24,7518.58447265625,7600.3082269948445,7518.58447265625,7518.58447265625,2062910,FPT.VN,,
2013-10-24,2437.721923828125,2470.93359375,2437.721923828125,2451.006591796875,10796852,HPG.VN,,
2013-10-24,6371.412109375,6486.558249648248,6371.412109375,6448.176049842271,1690609,SSI.VN,,
2013-10-24,8486.708984375,8543.476268551422,8458.32534228679,8458.32534228679,964636,VCB.VN,,
2013-10-24,9602.916015625,9747.3203125,9530.712890625,9747.3203125,924334,VIC.VN,,
2013-10-25,7453.205078125,7518.584078165521,7436.86032811487,7502.2393281553905,1494407,FPT.VN,,
2013-10-25,2437.721923828125,2457.64892578125,2424.4375,2457.64892578125,4082306,HPG.VN,,
2013-10-25,6333.02978515625,6409.794183260163,6333.02978515625,6371.411984208206,1917422,SSI.VN,,
2013-10-25,8515.091796875,8515.091796875,8458.324518229167,8515.091796875,1096497,VCB.VN,,
2013-10-25,9602.916015625,9675.1181640625,9530.712890625,9602.916015625,701834,VIC.VN,,
2013-10-28,7420.515625,7518.584125680542,7420.515625,7518.584125680542,699830,FPT.VN,,
2013-10-28,2424.4375,2444.3642578125,2424.4375,2444.3642578125,5929251,HPG.VN,,
2013-10-28,6333.02978515625,6409.794183260163,6333.02978515625,6371.411984208206,1477810,SSI.VN,,
2013-10-28,8373.173828125,8515.092028601695,8344.790188029661,8515.092028601695,447129,VCB.VN,,
2013-10-28,9530.712890625,9602.916015625,9458.5107421875,9602.916015625,363692,VIC.VN,,
2013-10-29,7453.205078125,7469.54982813513,7387.826078084479,7387.826078084479,690491,FPT.VN,,
2013-10-29,2424.4375,2424.4375,2377.94140625,2411.15283203125,5479858,HPG.VN,,
2013-10-29,6371.412109375,6371.412109375,6294.648168907729,6333.029909569023,1125094,SSI.VN,,
2013-10-29,8401.5576171875,8401.5576171875,8259.639414194467,8259.639414194467,702630,VCB.VN,,
2013-10-29,9530.712890625,9530.712890625,9386.30859375,9458.5107421875,624346,VIC.VN,,
2013-10-30,7518.58447265625,7567.618725259406,7453.205469185375,7453.205469185375,1457903,FPT.VN,,
2013-10-30,2431.079833984375,2437.721923828125,2417.795166015625,2424.4375,3765248,HPG.VN,,
2013-10-30,6333.02978515625,6409.794183260163,6333.02978515625,6371.411984208206,543655,SSI.VN,,
2013-10-30,8344.7900390625,8458.324597417091,8344.7900390625,8373.173678651148,358326,VCB.VN,,
2013-10-30,9675.1181640625,9675.1181640625,9530.712890625,9602.916015625,1262480,VIC.VN,,
2013-10-31,7485.89453125,7534.928780973216,7485.89453125,7534.928780973216,792071,FPT.VN,,
2013-10-31,2470.93359375,2490.8603515625,2417.795166015625,2417.795166015625,8506074,HPG.VN,,
2013-10-31,6333.02978515625,6371.411984208206,6333.02978515625,6333.02978515625,397001,SSI.VN,,
2013-10-31,8373.173828125,8458.324748411018,8344.790188029661,8429.94110831568,1072816,VCB.VN,,
2013-10-31,9747.3203125,9747.3203125,9675.1181640625,9675.1181640625,916998,VIC.VN,,
2013-11-01,7518.58447265625,7518.58447265625,7485.894970920813,7518.58447265625,903472,FPT.VN,,
2013-11-01,2470.93359375,2490.8603515625,2464.291259765625,2490.8603515625,3259833,HPG.VN,,
2013-11-01,6333.02978515625,6371.411984208206,6294.648045248969,6333.02978515625,1075412,SSI.VN,,
2013-11-01,8344.7900390625,8429.940957828445,8344.7900390625,8429.940957828445,192852,VCB.VN,,
2013-11-01,9675.1181640625,9747.3203125,9602.916015625,9747.3203125,2987566,VIC.VN,,
2013-11-04,7518.58447265625,7534.929223523969,7485.894970920813,7534.929223523969,322141,FPT.VN,,
2013-11-04,2484.218017578125,2484.218017578125,2457.64892578125,2470.93359375,2723877,HPG.VN,,
2013-11-04,6371.412109375,6371.412109375,6294.648168907729,6333.029909569023,2017576,SSI.VN,,
2013-11-04,8202.8720703125,8344.79027222102,8202.8720703125,8316.406631839316,1234270,VCB.VN,,
2013-11-04,9675.1181640625,9747.3203125,9530.712890625,9675.1181640625,613822,VIC.VN,,
2013-11-05,7502.23974609375,7518.584497014422,7502.23974609375,7518.584497014422,987158,FPT.VN,,
2013-11-05,2484.218017578125,2490.8603515625,2457.64892578125,2484.218017578125,2801863,HPG.VN,,
2013-11-05,6448.17626953125,6448.17626953125,6333.03012533498,6371.412326448636,2225795,SSI.VN,,
2013-11-05,8344.7900390625,8344.7900390625,8202.87184111926,8231.255480707909,1260081,VCB.VN,,
2013-11-05,9602.916015625,9747.3203125,9458.5107421875,9602.916015625,623792,VIC.VN,,
2013-11-06,7534.9296875,7534.9296875,7502.240183751651,7518.584935625825,853996,FPT.VN,,
2013-11-06,2510.787353515625,2510.787353515625,2484.218017578125,2484.218017578125,4546898,HPG.VN,,
2013-11-06,6486.55810546875,6486.55810546875,6409.794166707744,6448.17590651591,2593452,SSI.VN,,
2013-11-06,8429.94140625,8429.94140625,8344.790482954546,8401.557765151514,540829,VCB.VN,,
2013-11-06,9602.916015625,9675.1181640625,9530.712890625,9530.712890625,2198256,VIC.VN,,
2013-11-07,7485.89453125,7534.928780973216,7485.89453125,7518.584031065478,1195017,FPT.VN,,
2013-11-07,2524.07177734375,2530.714111328125,2517.429443359375,2517.429443359375,6903324,HPG.VN,,
2013-11-07,6448.17626953125,6524.940212613864,6448.17626953125,6486.558470644906,3952842,SSI.VN,,
2013-11-07,8458.3251953125,8486.708836907508,8401.557912122484,8429.941553717492,1387361,VCB.VN,,
2013-11-07,9602.916015625,9675.1181640625,9458.5107421875,9602.916015625,1375498,VIC.VN,,
2013-11-08,7518.58447265625,7518.58447265625,7485.894970920813,7485.894970920813,941071,FPT.VN,,
2013-11-08,2524.07177734375,2537.3564453125,2517.429443359375,2524.07177734375,2832432,HPG.VN,,
2013-11-08,6486.55810546875,6486.55810546875,6448.17590651591,6448.17590651591,1089424,SSI.VN,,
2013-11-08,8458.3251953125,8486.708836907508,8344.790628932467,8344.790628932467,620783,VCB.VN,,
2013-11-08,9530.712890625,9602.916015625,9530.712890625,9530.712890625,848924,VIC.VN,,
2013-11-11,7534.9296875,7551.274439374174,7502.240183751651,7534.9296875,853884,FPT.VN,,
2013-11-11,2557.283203125,2557.283203125,2524.07177734375,2537.3564453125,2145624,HPG.VN,,
2013-11-11,6524.9404296875,6524.9404296875,6448.1764840510805,6486.558686441647,2313599,SSI.VN,,
2013-11-11,8515.091796875,8515.091796875,8344.7899609375,8344.7899609375,1224895,VCB.VN,,
2013-11-11,9530.712890625,9602.916015625,9386.30859375,9602.916015625,514582,VIC.VN,,
2013-11-12,7567.61865234375,7616.652904474451,7534.9291509232835,7534.9291509232835,1608876,FPT.VN,,
2013-11-12,2543.998779296875,2563.925537109375,2530.714111328125,2550.64111328125,7970121,HPG.VN,,
2013-11-12,6448.17626953125,6563.32241372752,6448.17626953125,6563.32241372752,3970727,SSI.VN,,
2013-11-12,8429.94140625,8486.70868844697,8401.557765151514,8486.70868844697,833546,VCB.VN,,
2013-11-12,9530.712890625,9602.916015625,9386.30859375,9530.712890625,1474318,VIC.VN,,
2013-11-13,7551.2744140625,7600.308669520662,7534.929662243113,7600.308669520662,451754,FPT.VN,,
2013-11-13,2510.787353515625,2530.714111328125,2497.502685546875,2524.07177734375,5317261,HPG.VN,,
2013-11-13,6409.79443359375,6486.558375550992,6371.412233042782,6409.79443359375,889533,SSI.VN,,
2013-11-13,8373.173828125,8429.94110831568,8373.173828125,8373.173828125,830294,VCB.VN,,
2013-11-13,9530.712890625,9602.916015625,9458.5107421875,9458.5107421875,3722864,VIC.VN,,
