Date,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
2013-01-02,16.581398010253906,20.56107521057129,47.2862663269043,16.761700040600363,20.725003301954054,47.2862663269043,16.357910009727583,19.963913856222394,46.57755093989729,16.726062542519166,20.443984354818546,46.781989970436044,560518000.0,13767900.0,9987000
2013-01-03,16.372108459472656,20.39128875732422,46.986419677734375,16.600732067911963,20.490814498608835,47.361222801124306,16.33888710801035,19.99903486130936,46.9796088566546,16.546671766073732,20.490814498608835,47.32033707824542,352965200.0,16739300.0,7741900
2013-01-04,15.916070938110352,20.13368797302246,47.081844329833984,16.267312127550873,20.426413886519903,47.13636211758139,15.880735042505128,20.051725074574616,46.802449766057705,16.217177672415893,20.268341625232704,47.02733174118897,594333600.0,21372100.0,5853700
2013-01-07,15.822440147399902,20.174667358398438,46.76154327392578,15.985525845265997,20.754265590492512,46.96597708860555,15.559688816942804,19.993178739921877,46.597989983261854,15.76505724652778,19.993178739921877,46.96597708860555,484156400.0,17897100.0,5269800
2013-01-08,15.865021705627441,19.735586166381836,46.686588287353516,16.06374649766174,20.28005669904383,46.836509555685375,15.742405825041445,19.530678861970173,46.61162765318758,15.982806887296624,20.075149394632163,46.69339910929535,458707200.0,17863300.0,7362000
2013-01-09,15.617074966430664,19.84681510925293,46.9387092590332,15.855966401880957,19.876087249927814,47.0954464995994,15.583550390363834,19.67703356668894,46.75471834098508,15.780160698221348,19.67703356668894,46.86374864821013,407604400.0,18800400.0,5762900
2013-01-10,15.810672760009766,19.905366897583008,47.204490661621094,15.968019785062861,19.905366897583008,47.21812270346224,15.569363450107623,19.513115151301676,46.8024338120177,15.962885853284112,19.706313139274297,47.00687284683,601146000.0,15658100.0,12855000
2013-01-11,15.71372127532959,20.053466796875,47.1704216003418,15.865331085721916,20.083089679692392,47.224939370250766,15.675062765637968,19.757256047970444,47.02731635365627,15.734861841356294,19.899438201804447,47.224939370250766,350506800.0,11191500.0,12193500
2013-01-14,15.153487205505371,20.195648193359375,47.4498291015625,15.327144041694705,20.290435539057903,47.681527087745344,15.055634467055587,20.023845423059367,47.17725057537392,15.181573012432024,20.148253390555823,47.23176316115036,734207600.0,11584900.0,11570700
2013-01-15,14.675402641296387,20.497777938842773,47.62017822265625,15.070133030616429,20.56887012843722,47.6746959902965,14.59869046033594,19.970523295511963,47.1227178904653,15.049294078996216,19.970523295511963,47.12953391119546,876772400.0,13040200.0,7563400
2013-01-16,15.284555435180664,21.054662704467773,47.63528823852539,15.385730764389542,21.054662704467773,47.88260196430895,14.874121795937166,20.40892311613451,47.477285450040014,14.938751553643447,20.420771818478386,47.69024800897778,690804800.0,16512700.0,7061000
2013-01-17,15.181575775146484,21.57598876953125,47.86200714111328,15.425301203584196,21.74186831723009,48.06123243542491,15.1619465135317,21.179067470916337,47.63530195366345,15.412012338633973,21.179067470916337,47.78643874529667,453678400.0,14424800.0,6263300
2013-01-18,15.100635528564453,22.109172821044922,48.04750442504883,15.167681463462337,22.109172821044922,48.08872165212057,14.99191008049066,21.350873934292093,47.86201642071658,15.055936625710695,21.58191798510529,47.87575899057697,472922800.0,17842200.0,10610800
2013-01-22,15.2446928024292,21.57598876953125,48.05434799194336,15.338618064619023,22.067699672493244,48.07496183709209,14.998854521515483,21.28570351589825,47.91695380513205,15.23835079478868,21.907745605020374,47.99252218025395,461546400.0,15809700.0,8313600
2013-01-23,15.523754119873047,22.393529891967773,48.56271743774414,15.553351234033503,22.417227291852623,48.56958347812666,15.244694462844633,21.623382474977653,47.95130440355891,15.366707154664581,21.86627517402627,47.97877904759339,861509600.0,10981600.0,10588600
