Date,Close,High,Low,Open,Volume
1993-01-29,24.113258361816406,24.130408616696787,24.010356832534114,24.130408616696787,1003200
1993-02-01,24.284759521484375,24.28475952148438,24.130407236390198,24.130407236390198,480500
1993-02-02,24.33620834350586,24.35335859603828,24.21615657577891,24.267607333376173,201300
1993-02-03,24.593467712402344,24.610617968826613,24.353364122462573,24.370514378886842,529400
1993-02-04,24.696367263793945,24.747818028926847,24.404812928040823,24.679217008749642,531500
1993-02-05,24.679210662841797,24.73066141474487,24.542008657766928,24.679210662841793,492100
1993-02-08,24.679210662841797,24.764961916013586,24.644910161573076,24.679210662841793,596100
1993-02-09,24.50771713256836,24.593468417146976,24.45626636182119,24.593468417146976,122100
1993-02-10,24.54201889038086,24.559169148165893,24.43911734367067,24.507718374810796,379600
1993-02-11,24.662073135375977,24.76497469226906,24.57632183796507,24.57632183796507,19500
1993-02-12,24.47341537475586,24.627767679151656,24.47341537475586,24.627767679151656,42500
1993-02-16,23.856006622314453,24.404814826422335,23.82170610955771,24.404814826422335,374800
1993-02-17,23.83885383605957,23.890304599734517,23.753102563267987,23.856004090617887,210900
1993-02-18,23.821706771850586,24.11326113838871,23.49585189160209,24.11326113838871,378100
1993-02-19,23.90746307373047,23.90746307373047,23.78741125054818,23.821711771457405,34900
1993-02-22,23.993196487426758,24.02749698276261,23.907445249087136,23.976046239758837,513600
1993-02-23,23.976055145263672,24.07895666949227,23.856003366996973,24.06180641545417,373700
1993-02-24,24.284759521484375,24.28475952148438,23.99320520519537,23.99320520519537,26300
1993-02-25,24.33620834350586,24.35335859603828,24.21615657577891,24.267607333376173,44500
1993-02-26,24.37051010131836,24.387660354732375,24.250458327420237,24.387660354732375,66200
1993-03-01,24.301918029785156,24.456270367306725,24.267617510335917,24.456270367306725,66500
1993-03-02,24.662073135375977,24.662073135375977,24.284767426768,24.31906794573236,182400
1993-03-03,24.764968872070312,24.782119127521884,24.662067339360878,24.69636785026402,280100
1993-03-04,24.62776756286621,24.799270122496196,24.62776756286621,24.799270122496196,89500
1993-03-05,24.559179306030273,24.76498248457243,24.54202904115176,24.66208089530135,40000
1993-03-08,25.107982635498047,25.107982635498047,24.61062505596974,24.61062505596974,50800
1993-03-09,25.022232055664062,25.073682841248022,24.97078127008011,25.0565325793867,169300
1993-03-10,25.073678970336914,25.073678970336914,24.919326637414184,25.022228192696005,194400
1993-03-11,25.005083084106445,25.159435448823153,24.970782558613845,25.090834397837952,70900
1993-03-12,24.747819900512695,24.81642092587794,24.593467593440888,24.79927066953663,643600
1993-03-15,24.867870330810547,24.867870330810547,24.730668287606075,24.730668287606075,310800
1993-03-16,24.867870330810547,24.936471352412784,24.867870330810547,24.867870330810547,30800
1993-03-17,24.713518142700195,24.833569931040863,24.67921763174572,24.833569931040863,21800
1993-03-18,24.867870330810547,24.9707718632139,24.81641956460887,24.81641956460887,59300
1993-03-19,24.830236434936523,24.96808646372174,24.830236434936523,24.96808646372174,66900
1993-03-22,24.692392349243164,24.744086122479544,24.57177354502495,24.589004802770408,183400
1993-03-23,24.744070053100586,24.778532546210755,24.70960755999042,24.76130129965567,55200
1993-03-24,24.744070053100586,24.84745753243109,24.588988834104832,24.70960755999042,37200
1993-03-25,24.899154663085938,24.950848409791305,24.72684217406804,24.76130467187162,110100
1993-03-26,24.761314392089844,24.89916443741811,24.74408313642381,24.88193318175208,101500
1993-03-29,24.864694595336914,24.985313349437646,24.778538342407817,24.778538342407817,87100
1993-03-30,24.933635711669922,24.93363571166992,24.8647106647821,24.89917318822601,56000
1993-03-31,24.916400909423828,25.071482242884972,24.916400909423828,25.00255720579113,111600
1993-04-01,24.830236434936523,24.950855210123585,24.77854267414207,24.950855210123585,129500
1993-04-02,24.31330680847168,24.62346947505743,24.31330680847168,24.62346947505743,59400
1993-04-05,24.43391990661621,24.502844927509344,24.364994885723075,24.502844927509344,172200
1993-04-06,24.364986419677734,24.485605164329606,24.29606142273381,24.485605164329606,129700
1993-04-07,24.451143264770508,24.451143264770508,24.347755766822218,24.399449515796363,28000
1993-04-08,24.41670036315918,24.55455047106692,24.313312782228373,24.55455047106692,180800
1993-04-12,24.761314392089844,24.77854564775588,24.62346434676158,24.657926858093646,348500
1993-04-13,24.813005447387695,24.89916171630224,24.726849178473156,24.744080432256062,146100
1993-04-14,24.77855682373047,24.847481877482153,24.761325560292548,24.830250614044232,119600
1993-04-15,24.77855682373047,24.830250614044232,24.675169243102943,24.761325560292548,148600
1993-04-16,24.77855682373047,24.830250614044232,24.744094296854627,24.79578808716839,47900
1993-04-19,24.675146102905273,24.847458575690922,24.657914855626707,24.778533586576664,157000
1993-04-20,24.554536819458008,24.67515559681675,24.399455534282485,24.640693088999967,279500
1993-04-21,24.537309646606445,24.606234673703653,24.468384619509237,24.606234673703653,67900
1993-04-22,24.227134704589844,24.640684656873027,24.227134704589844,24.433909680731436,97700
1993-04-23,24.123767852783203,24.244386692047122,24.08930532727923,24.17546164103917,106000
1993-04-26,23.934200286865234,24.2271314638823,23.865275304037688,24.14097523534787,62600
1993-04-27,24.19269561767578,24.19269561767578,23.89976411803156,23.89976411803156,156800
1993-04-28,24.140989303588867,24.209914326582698,24.10652679209195,24.158220559337327,85900
1993-04-29,24.244394302368164,24.244394302368164,24.054850352598407,24.192700497885504,85000
1993-04-30,24.278837203979492,24.416687237784913,24.278837203979492,24.330530966656525,88500
1993-05-03,24.43391990661621,24.43391990661621,24.209913588713523,24.313301120053225,80500
1993-05-04,24.520078659057617,24.606234943875105,24.451153631203624,24.48561614513062,149100
1993-05-05,24.588998794555664,24.675155062231052,24.520073780415355,24.520073780415355,109000
1993-05-06,24.502843856811523,24.57176887469285,24.48561260234119,24.55453762022252,54700
1993-05-07,24.451143264770508,24.520068263402703,24.416680765454412,24.520068263402703,68000
1993-05-10,24.502843856811523,24.640693892574177,24.48561260234119,24.48561260234119,113900
1993-05-11,24.606239318847656,24.606239318847656,24.433926718575613,24.50285175868443,42600
1993-05-12,24.571775436401367,24.589006695473177,24.502850400114127,24.502850400114127,31000
1993-05-13,24.278837203979492,24.468381000461946,24.261605949753815,24.468381000461946,129100
1993-05-14,24.2616024017334,24.347758660262283,24.24437115002762,24.278833653439175,63500
1993-05-17,24.347763061523438,24.347763061523438,24.22714427777916,24.330531806702826,34000
1993-05-18,24.33055305480957,24.382246864416107,24.244396705465345,24.365015594547263,105200
1993-05-19,24.830236434936523,24.830236434936523,24.175448798206762,24.330530080590126,50200
1993-05-20,24.899154663085938,24.899154663085934,24.778535920773407,24.830229667478775,98200
1993-05-21,24.675146102905273,24.950846059362316,24.657914855626707,24.916383564805184,221400
1993-05-24,24.77855682373047,24.864713140920074,24.726863033416706,24.726863033416706,30500
1993-05-25,24.830236434936523,24.88193019573098,24.830236434936523,24.88193019573098,191800
1993-05-26,25.14040184020996,25.157633095754996,24.881933007034394,24.899164262579433,102400
1993-05-27,25.054244995117188,25.17486378120097,25.019782484807532,25.17486378120097,53800
1993-05-28,24.933635711669922,25.037023282001655,24.813016879616228,25.037023282001655,79100
1993-06-01,25.174863815307617,25.26102009119847,24.98532000834774,25.01978251870408,28300
1993-06-02,25.14040184020996,25.22655811793515,25.00255179584966,25.105939329119884,20300
1993-06-03,25.054244995117188,25.08870750542684,25.002551229652706,25.08870750542684,21600
1993-06-04,24.968093872070312,24.985325130781195,24.864706319805013,24.985325130781195,32000
1993-06-07,24.881938934326172,25.019789011524654,24.881938934326172,25.019789011524654,121400
1993-06-08,24.657928466796875,24.813009777908803,24.65792846679687,24.813009777908803,104500
1993-06-09,24.744070053100586,24.84745753243109,24.70960755999042,24.744070053100586,43300
1993-06-10,24.761314392089844,24.77854564775588,24.67515811375968,24.726851880757778,17900
1993-06-11,24.864694595336914,24.899157096508553,24.761307091821998,24.847463344751095,647400
1993-06-14,24.830236434936523,24.916392702927283,24.830236434936523,24.89916144932913,64200
1993-06-15,24.77855682373047,24.881944404357995,24.77855682373047,24.864713140920074,142400
1993-06-16,24.830236434936523,24.830236434936523,24.709617659749462,24.77854267414207,330900
1993-06-17,24.916400909423828,24.916400909423828,24.830244613056525,24.881938390876908,37400
1993-06-18,24.711210250854492,24.90209740869115,24.711210250854492,24.90209740869115,58500
1993-06-21,24.763267517089844,24.78062089306538,24.72856076513877,24.78062089306538,29300
1993-06-22,24.780628204345703,24.797981585441182,24.745921442154742,24.797981585441182,137500
1993-06-23,24.555023193359375,24.780617046019216,24.555023193359375,24.780617046019216,227600
1993-06-24,24.884742736816406,24.884742736816403,24.624442080573555,24.624442080573555,243700
1993-06-25,24.86739158630371,24.936805100850265,24.85003820766707,24.867391586303707,44800
1993-06-28,25.14504623413086,25.14504623413086,24.954159064651606,24.98886582273874,439900
1993-06-29,25.023569107055664,25.110335990228535,24.988862353786516,25.110335990228535,207500
1993-06-30,25.023569107055664,25.110335990228535,24.988862353786516,25.058275860324812,437600
1993-07-01,24.95416831970215,25.058288632579906,24.9194615487429,25.058288632579906,605700
1993-07-02,24.815326690673828,24.88474019190648,24.72855981413301,24.86738681659832,285400
1993-07-06,24.555023193359375,24.85003053914532,24.520316446796325,24.780617046019216,246400
1993-07-07,24.624433517456055,24.659140259552537,24.53766666221484,24.53766666221484,343700
1993-07-08,24.90210723876953,24.954167393275668,24.607099696568078,24.641806466238837,248200
1993-07-09,24.971506118774414,24.971506118774418,24.850032496236945,24.902092620181577,378200
1993-07-12,24.95416831970215,24.971521705181775,24.90210816326327,24.936814934222525,373700
1993-07-13,24.936805725097656,25.04092599952395,24.797978692529263,24.971512483239753,389600
1993-07-14,25.023569107055664,25.09298261359396,24.936802223882793,24.954155600517367,617300
1993-07-15,24.9194393157959,25.006206165781258,24.86737920580468,25.006206165781258,443800
1993-07-16,24.850025177001953,24.954145394224025,24.815318437927925,24.936792024687012,216400
1993-07-19,24.832683563232422,24.850036940984506,24.763270052224083,24.850036940984506,188200
1993-07-20,24.90210723876953,24.902107238769528,24.693866620744977,24.815340314592632,68500
1993-07-21,24.884742736816406,24.884742736816403,24.79797585140212,24.867389359733547,142700
1993-07-22,24.711210250854492,24.884744030706,24.711210250854492,24.850037274735698,632400
1993-07-23,24.832683563232422,24.832683563232422,24.745916674472,24.763270052224083,286200
1993-07-26,24.971506118774414,25.023566242719046,24.902092620181577,24.902092620181577,121300
1993-07-27,24.95416831970215,25.00622847614103,24.86740139230402,24.988875090661402,92800
1993-07-28,24.90210723876953,24.954167393275668,24.867400469098772,24.902107238769528,30800
1993-07-29,25.040916442871094,25.11032993266422,24.91944283573312,24.954149580629682,331000
1993-07-30,24.90210723876953,25.040934317452564,24.867400469098772,25.040934317452564,75300
