Date,Close,High,Low,Open,Volume
1980-03-17,1.0329240560531616,1.0519117542796959,1.0291266533040528,1.0291266533040528,62775
1980-03-18,1.0405193567276,1.0481144577617694,1.0329243534764576,1.0329243534764576,64125
1980-03-19,1.0557094812393188,1.0595070807206752,1.0481144778426632,1.0481144778426632,40500
1980-03-20,1.0481140613555908,1.0557090617342357,1.044316658949258,1.0557090617342357,18900
1980-03-21,1.0708985328674316,1.0708985328674316,1.048113543000052,1.048113543000052,97200
1980-03-24,1.0443171262741089,1.0633045379344699,1.0443171262741089,1.0633045379344699,90450
1980-03-25,1.0405193567276,1.0481144577617694,1.0367219528850555,1.0443170539192248,72225
1980-03-26,1.0481140613555908,1.0557090617342357,1.032923962815311,1.040518963193956,31725
1980-03-27,1.0405193567276,1.0443170539192248,1.01013934372303,1.0443170539192248,62100
1980-03-28,1.029126524925232,1.0405189273174056,1.0101389268503123,1.0405189273174056,84375
1980-03-31,1.0595065355300903,1.0633039374913593,1.0405188412428972,1.0405188412428972,55350
1980-04-01,1.0481140613555908,1.0784941606531606,1.040518963193956,1.0595066597065481,126225
1980-04-02,1.0860893726348877,1.0860893726348877,1.055709267418354,1.055709267418354,58725
1980-04-03,1.1278623342514038,1.139254937406132,1.108874629732513,1.108874629732513,311175
1980-04-07,1.1354568004608154,1.1544444959934987,1.1240642026978025,1.1278618004741299,115425
1980-04-08,1.1164692640304565,1.12786186241918,1.1164692640304565,1.12786186241918,218025
1980-04-09,1.1012791395187378,1.1088741397437947,1.0784941388435672,1.1088741397437947,181575
1980-04-10,1.1240642070770264,1.1316594026592712,1.101279109245217,1.101279109245217,191700
1980-04-11,1.1240642070770264,1.1468495004748058,1.120266804851874,1.1240642070770264,112050
1980-04-14,1.1202665567398071,1.1240639581239265,1.1126715584056417,1.1240639581239265,18900
1980-04-15,1.0936840772628784,1.1126717723145654,1.0936840772628784,1.1126717723145654,63450
1980-04-16,1.1126714944839478,1.1126714944839478,1.1012788020712696,1.1012788020712696,30375
1980-04-17,1.0936840772628784,1.1050766747372942,1.089886675148716,1.1050766747372942,43875
1980-04-18,1.0860893726348877,1.1050769750638496,1.0860893726348877,1.093684374493269,27675
1980-04-21,1.0595065355300903,1.0822916317785525,1.04811393851437,1.0822916317785525,83700
1980-04-22,1.0936840772628784,1.0936840772628784,1.0481139807141617,1.0595065781885775,122850
1980-04-23,1.0936840772628784,1.0936840772628784,1.0671015779828668,1.0936840772628784,132300
1980-04-24,1.0860893726348877,1.093684374493269,1.0708992711351164,1.093684374493269,209250
1980-04-25,1.0708985328674316,1.0822912233670041,1.067101132339143,1.0822912233670041,21600
1980-04-28,1.0936840772628784,1.1012790770571674,1.082291675354427,1.082291675354427,141750
1980-04-29,1.0974814891815186,1.1012788906529267,1.0898864906727712,1.0936838921441794,45225
1980-04-30,1.1088744401931763,1.1126721369006656,1.0860894333444109,1.097482034551808,85050
1980-05-01,1.1278623342514038,1.1354573378325354,1.1126723270891405,1.1126723270891405,48600
1980-05-02,1.1392550468444824,1.1468501489382406,1.1202674382846476,1.1278624425953654,49950
1980-05-05,1.2000150680541992,1.2000150680541992,1.1544449523375517,1.1544449523375517,621675
1980-05-06,1.1810269355773926,1.2227996289348748,1.1810269355773926,1.200014532356519,143775
1980-05-07,1.2000150680541992,1.2152051718150974,1.1810274627988326,1.1810274627988326,483975
1980-05-08,1.1962162256240845,1.2114062158159535,1.18862123052815,1.2000138209549736,36450
1980-05-09,1.1886224746704102,1.1886224746704102,1.1734323707959957,1.1886224746704102,24975
1980-05-12,1.184823989868164,1.1886213901431466,1.1582413078968727,1.1886213901431466,27000
1980-05-13,1.1810269355773926,1.19621693477431,1.173431838195954,1.1848245331596017,40500
1980-05-14,1.184823989868164,1.2000139820998337,1.184823989868164,1.184823989868164,61425
1980-05-15,1.1810269355773926,1.1924195327580602,1.173431838195954,1.1848245331596017,37125
1980-05-16,1.177229881286621,1.181027382522969,1.1696348788139252,1.181027382522969,11475
1980-05-19,1.2038122415542603,1.215204939425027,1.1772297361764927,1.1772297361764927,51300
1980-05-20,1.1810269355773926,1.2038119343727687,1.1810269355773926,1.2038119343727687,85725
