Date,Close,High,Low,Open,Volume
1991-12-13,0.3373827040195465,0.356126187576188,0.3139536355766066,0.31863922046290505,143667200
1991-12-16,0.33269715309143066,0.34675448119087227,0.3233254103565422,0.3373827384559838,22585600
1991-12-17,0.33269715309143066,0.34675448119087227,0.3280109957210954,0.34675448119087227,16176000
1991-12-18,0.3420691192150116,0.3420691192150116,0.33269737035989017,0.33269737035989017,10899200
1991-12-19,0.32801109552383423,0.3420689999064052,0.32801109552383423,0.3420689999064052,7299200
1991-12-20,0.3373827040195465,0.3420688609115688,0.3280109622412258,0.3280109622412258,5235200
1991-12-23,0.3350399136543274,0.3420688630330927,0.3280109642755621,0.3420688630330927,7894400
1991-12-24,0.3608124852180481,0.3608124852180481,0.32801109019552244,0.3303538835525751,7129600
1991-12-26,0.4123566150665283,0.4123566150665283,0.35144058293454605,0.35144058293454605,8672000
1991-12-27,0.39829933643341064,0.41704282115955327,0.3889275940703393,0.41704282115955327,6396800
1991-12-30,0.4076712727546692,0.4076712727546692,0.38892777911091503,0.3982995259327921,6627200
1991-12-31,0.46390172839164734,0.468587315544088,0.40298509136791566,0.4076712505263568,12572800
1992-01-02,0.517788827419281,0.5201321929415114,0.45921555747725057,0.4639017165157256,22121600
1992-01-03,0.5248176455497742,0.5341893892203059,0.5060741582087108,0.520132059717428,6092800
1992-01-06,0.49201691150665283,0.5388756377450991,0.4545299305158959,0.5388756377450991,15987200
1992-01-07,0.4779588282108307,0.5013884685377514,0.47327324334887905,0.4873305699404548,4940800
1992-01-08,0.42172837257385254,0.4826449790595992,0.407671046157581,0.4826449790595992,36828800
1992-01-09,0.46390172839164734,0.46390172839164734,0.43110033030056094,0.43578648945900206,20809600
1992-01-10,0.4498436152935028,0.47327325625957434,0.43578628831844907,0.46858709926406544,7961600
1992-01-13,0.4873306155204773,0.501388515432609,0.44515805979563083,0.4592153877019882,8499200
1992-01-14,0.49201691150665283,0.5013886567543421,0.4826451662589636,0.5013886567543421,3628800
1992-01-15,0.4967024326324463,0.5107603346532757,0.4873306886205133,0.5013885906413428,5910400
1992-01-16,0.48264503479003906,0.5060741055243895,0.46390154940024686,0.5013885201798313,3654400
1992-01-17,0.47327330708503723,0.4873306355697266,0.47327330708503723,0.47327330708503723,1574400
1992-01-20,0.4685872793197632,0.47795902490615844,0.4451582013567531,0.46858727931976313,3350400
1992-01-21,0.4498436152935028,0.4779588412493468,0.4404718733082215,0.4779588412493468,3724800
1992-01-22,0.4685872793197632,0.46858727931976313,0.44047204256057737,0.4498437881469726,5132800
1992-01-23,0.44047191739082336,0.4779588890836594,0.44047191739082336,0.4779588890836594,3248000
1992-01-24,0.44515806436538696,0.4545298070677553,0.44047190701131267,0.44047190701131267,355200
1992-01-27,0.4357863664627075,0.45452985379431127,0.4264146227969056,0.45452985379431127,2675200
1992-01-28,0.42172837257385254,0.4357862709958378,0.41235663096110026,0.4357862709958378,3673600
1992-01-29,0.43110010027885437,0.4404718415892643,0.4123566176580346,0.42641451562649707,1702400
1992-01-30,0.44515806436538696,0.4592153924160494,0.4264145789606502,0.4264145789606502,2505600
1992-01-31,0.4498436152935028,0.4498436152935028,0.4404718733082215,0.44515803030373036,1702400
1992-02-03,0.4615582823753357,0.48264513690459016,0.4451581581937832,0.4498437445296837,2611200
1992-02-04,0.4685872793197632,0.48264518370233417,0.45452994694314836,0.4639016925295436,4233600
1992-02-05,0.46390172839164734,0.47327347470252906,0.46390172839164734,0.46390172839164734,3280000
1992-02-06,0.4545298218727112,0.47795889338887426,0.45452982187271124,0.47795889338887426,7232000
1992-02-07,0.44047191739082336,0.4685871461604504,0.40767110316248867,0.4685871461604504,8979200
1992-02-10,0.42172837257385254,0.4404718557993571,0.41235663096110026,0.42641452938308555,4940800
1992-02-11,0.4264146089553833,0.4404719379948623,0.41704286559379045,0.4264146089553833,1667200
1992-02-12,0.4498436152935028,0.463901514274293,0.41704280434788643,0.4264145463331678,3603200
1992-02-13,0.4264146089553833,0.45921542471804794,0.4264146089553833,0.45921542471804794,1398400
1992-02-14,0.4357863664627075,0.4357863664627075,0.4217284649610852,0.4357863664627075,2825600
1992-02-18,0.4264146089553833,0.4357863523169761,0.41704286559379045,0.4357863523169761,1078400
1992-02-19,0.4123566150665283,0.4264145129466421,0.40767103044361813,0.4123566150665283,1408000
1992-02-20,0.4357863664627075,0.4357863664627075,0.4123567212952833,0.4123567212952833,5705600
1992-02-21,0.3936132490634918,0.43578638318036783,0.3936132490634918,0.42172848113945555,3836800
1992-02-24,0.3678407371044159,0.40767107032401,0.3467544602271733,0.39361317106868327,12384000
1992-02-25,0.37486958503723145,0.38892748047892384,0.3608122616011315,0.3795557408529931,3513600
1992-02-26,0.388927698135376,0.3936132845677501,0.3748697948264287,0.3936132845677501,3200000
1992-02-27,0.3795560300350189,0.38892777680124124,0.3654981238826713,0.38892777680124124,1209600
1992-02-28,0.38424137234687805,0.38892752874418385,0.3701840471662874,0.38424137234687805,3011200
1992-03-02,0.38424137234687805,0.38892752874418385,0.3701840471662874,0.38424137234687805,1257600
1992-03-03,0.3701843321323395,0.39829957614215883,0.3701843321323395,0.3889278281388857,4022400
1992-03-04,0.3654981255531311,0.3748698723621857,0.3654981255531311,0.3748698723621857,5580800
1992-03-05,0.35612618923187256,0.37018408796757285,0.35144060432379004,0.37018408796757285,1920000
1992-03-06,0.34675464034080505,0.365498134413281,0.3280111462683291,0.365498134413281,6329600
1992-03-09,0.34675464034080505,0.3514407998619464,0.3280111462683291,0.3514407998619464,2809600
1992-03-10,0.3701843321323395,0.3701843321323395,0.3467546761211049,0.3514408361257933,1900800
1992-03-11,0.34675464034080505,0.37486988144951894,0.3420690528257084,0.3701842939344223,5577600
1992-03-12,0.3608124852180481,0.3701842306522059,0.34206899434973254,0.35144073978389034,1644800
1992-03-13,0.3608124852180481,0.3748698173663113,0.35144073978389034,0.35612632649799575,4976000
1992-03-16,0.34675464034080505,0.36081254689818437,0.34675464034080505,0.36081254689818437,739200
1992-03-17,0.3514407277107239,0.36549805937607066,0.35144072771072393,0.35144072771072393,1865600
1992-03-18,0.38189855217933655,0.38892750025763634,0.3654978639985108,0.3701840200525845,3753600
1992-03-19,0.4076712727546692,0.4076712727546692,0.37486987287508355,0.38424161969696063,6108800
1992-03-20,0.4170428514480591,0.43578633753548196,0.4123566939233029,0.4123566939233029,5392000
1992-03-23,0.4029848873615265,0.4311001120611679,0.39829930258110835,0.42641452728074974,5219200
1992-03-24,0.4029848873615265,0.42172837049462075,0.39829930258110835,0.4170427857142026,5760000
1992-03-25,0.4123566150665283,0.4170427716951301,0.4029848738150163,0.4123566150665283,3718400
1992-03-26,0.4170428514480591,0.4217284369670143,0.40767110840434767,0.4217284369670143,2089600
1992-03-27,0.4029848873615265,0.4170427857142026,0.4029848873615265,0.4076710441476555,1456000
1992-03-30,0.4029848873615265,0.4170427857142026,0.3889275610145612,0.4029848873615265,2339200
1992-03-31,0.43110010027885437,0.4357862569369069,0.3701840677640378,0.38892755038485755,5353600
1992-04-01,0.41001397371292114,0.4311002562908913,0.4029850221849636,0.4029850221849636,3868800
1992-04-02,0.388927698135376,0.41704293274735815,0.36549804995576796,0.41704293274735815,2947200
1992-04-03,0.388927698135376,0.4123567743090715,0.3795559532647153,0.3795559532647153,3414400
1992-04-06,0.3959560990333557,0.39829946438121455,0.3795559736340031,0.3936133056914401,2742400
1992-04-07,0.39829933643341064,0.41235666397513787,0.39361317924899525,0.40767107879648196,2579200
1992-04-08,0.39829933643341064,0.41235666397513787,0.3889275940703393,0.3889275940703393,3123200
1992-04-09,0.3936132490634918,0.4029849930888131,0.3865842980430357,0.3982994070790829,4313600
1992-04-10,0.4029848873615265,0.4029848873615265,0.39361314579497936,0.4029848873615265,592000
1992-04-13,0.4123566150665283,0.4170427716951301,0.3936131325635043,0.4029848738150163,2115200
1992-04-14,0.42172837257385254,0.4357862709958378,0.41235663096110026,0.41704278777033327,1955200
1992-04-15,0.4357863664627075,0.4451581101285094,0.4170428791311037,0.440471952292689,6112000
1992-04-16,0.4287573993206024,0.44984367876107345,0.4287573993206024,0.4451580931102208,2646400
1992-04-20,0.43110010027885437,0.459215324210084,0.4217283589684445,0.4217283589684445,3318400
1992-04-21,0.4357863664627075,0.44984369595849083,0.4311002086268871,0.44984369595849083,1952000
1992-04-22,0.4498436152935028,0.4498436152935028,0.4311001313229402,0.44515803030373036,2198400
1992-04-23,0.4357863664627075,0.44984369595849083,0.4217284649610852,0.440471952292689,1555200
1992-04-24,0.4264146089553833,0.4357863523169761,0.4264146089553833,0.42875740179432636,2112000
1992-04-27,0.42172837257385254,0.4357862709958378,0.42172837257385254,0.4357862709958378,1984000
1992-04-28,0.39829933643341064,0.4357863058856959,0.39829933643341064,0.4357863058856959,1923200
1992-04-29,0.4076712727546692,0.4076712727546692,0.3982995259327921,0.4076712727546692,563200
1992-04-30,0.3936132490634918,0.40767115110440416,0.3842415050381706,0.40767115110440416,3433600
1992-05-01,0.39829933643341064,0.39829933643341064,0.3889275940703393,0.39829933643341064,1120000
1992-05-04,0.39829933643341064,0.40767107879648196,0.3889275940703393,0.39829933643341064,3014400
1992-05-05,0.4029848873615265,0.4123566289280736,0.39829930258110835,0.4076710441476555,300800
1992-05-06,0.4029848873615265,0.4123566289280736,0.39829930258110835,0.41001383653786455,1779200
1992-05-07,0.39829933643341064,0.41235666397513787,0.39829933643341064,0.41235666397513787,412800
1992-05-08,0.39829933643341064,0.41235666397513787,0.39829933643341064,0.39829933643341064,179200
1992-05-11,0.39829933643341064,0.41235666397513787,0.3889275940703393,0.41235666397513787,1318400
1992-05-12,0.37486958503723145,0.39829922010485463,0.37486958503723145,0.39829922010485463,1654400
1992-05-13,0.3608124852180481,0.3842415628004691,0.35612632649799575,0.3842415628004691,3331200
1992-05-14,0.3608124852180481,0.3701842306522059,0.35144073978389034,0.3701842306522059,6102400
1992-05-15,0.3514407277107239,0.36081247282293083,0.3467545691516568,0.35612631426386376,1612800
1992-05-18,0.3490973711013794,0.36081248178713965,0.3467545777666039,0.36081248178713965,2275200
1992-05-19,0.34675464034080505,0.356126387377043,0.34675464034080505,0.356126387377043,1500800
1992-05-20,0.33269715309143066,0.35612622392576065,0.3280109957210954,0.35612622392576065,7673600
1992-05-21,0.3373827040195465,0.3467544457978673,0.32332537735492733,0.3373827040195465,4457600
1992-05-22,0.3420691192150116,0.3467547076394945,0.32801120992925153,0.337382958784373,1846400
1992-05-26,0.3537834584712982,0.3537834584712982,0.3326971786964066,0.3467545078777256,3257600
1992-05-27,0.33972543478012085,0.3561261229158064,0.3373826427623429,0.3561261229158064,4080000
1992-05-28,0.3373827040195465,0.3467544457978673,0.3373827040195465,0.3373827040195465,630400
1992-05-29,0.34441179037094116,0.34675458374611623,0.33738283823946447,0.34675458374611623,1504000
1992-06-01,0.35612618923187256,0.3608123461456814,0.34206886250189866,0.3467544474099811,2649600
1992-06-02,0.34675464034080505,0.3701842939344223,0.34675464034080505,0.36081254689818437,2208000
1992-06-03,0.3654981255531311,0.3654981255531311,0.3514407913425645,0.3608125381516192,3337600
1992-06-04,0.3795560300350189,0.38892777680124124,0.3608125365025742,0.37486987064889365,8780800
1992-06-05,0.3795560300350189,0.384241617415116,0.3701842832687966,0.3795560300350189,1609600
1992-06-08,0.35612618923187256,0.3795558297894642,0.35144060432379004,0.37018408796757285,2060800
1992-06-09,0.3420691192150116,0.35612645649461594,0.337382958784373,0.35612645649461594,2982400
1992-06-10,0.33269715309143066,0.35612622392576065,0.3280109957210954,0.3373827384559838,5728000
1992-06-11,0.3514407277107239,0.35612631426386376,0.33269723748631,0.3467545691516568,11107200
1992-06-12,0.38424137234687805,0.38424137234687805,0.3490972013869063,0.36081230637733913,4480000
1992-06-15,0.38424137234687805,0.38892752874418385,0.36784068296480277,0.3701840471662874,3379200
1992-06-16,0.3654981255531311,0.37955603176972846,0.3654981255531311,0.37955603176972846,857600
1992-06-17,0.3420691192150116,0.3654982053497374,0.33269737035989017,0.3654982053497374,2147200
1992-06-18,0.3350399136543274,0.3514406048695374,0.33269712119664807,0.3420688630330927,4064000
1992-06-19,0.3373827040195465,0.3467544457978673,0.33269711913324806,0.3420688609115688,1315200
1992-06-22,0.3303539752960205,0.3467546773619642,0.31863943325153465,0.3326973413098023,2668800
1992-06-23,0.3373827040195465,0.3373827040195465,0.32332537735492733,0.33269711913324806,2051200
1992-06-24,0.33269715309143066,0.3420688958263191,0.33269715309143066,0.3373827384559838,496000
1992-06-25,0.3373827040195465,0.3467544457978673,0.3373827040195465,0.3420688609115688,1321600
1992-06-26,0.3373827040195465,0.3467544457978673,0.3373827040195465,0.3467544457978673,451200
