Date,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
2010-06-29,80.02999877929688,0.23991800844669342,1.5926669836044312,81.41999816894531,0.24884626299076695,1.6666669845581055,79.55000305175781,0.23831550961791448,1.1693329811096191,80.30000305175781,0.24861732289072222,1.2666670083999634,19427200,660808000.0,281494500.0
2010-06-30,79.69000244140625,0.23373687267303467,1.5886670351028442,80.77999877929688,0.2428940379397454,2.0280001163482666,79.37999725341797,0.23373687267303467,1.553333044052124,79.80000305175781,0.2403758065751979,1.7193330526351929,10967500,623072000.0,257806500.0
2010-07-01,78.80999755859375,0.23762871325016022,1.4639999866485596,79.66999816894531,0.23923121205629289,1.7280000448226929,77.93000030517578,0.22732688647768057,1.3513330221176147,79.55999755859375,0.23442371563789488,1.6666669845581055,11930900,737008000.0,123282000.0
2010-07-02,77.23999786376953,0.23465266823768616,1.2799999713897705,79.47000122070312,0.23900233978112495,1.5399999618530273,76.66999816894531,0.2266401455577109,1.24733304977417,79.05000305175781,0.23854448680037235,1.5333329439163208,9319900,737096000.0,77097000.0
2010-07-06,77.56999969482422,0.23213443160057068,1.0740000009536743,78.9000015258789,0.24129159913122822,1.3333330154418945,76.72000122070312,0.23007405253186558,1.0553330183029175,77.5999984741211,0.23373693046033336,1.3333330154418945,8676000,712020000.0,103003500.0
2010-07-07,79.91999816894531,0.24335195124149323,1.053333044052124,79.98999786376953,0.24472553728917096,1.108667016029358,77.16000366210938,0.23259228483639063,0.9986670017242432,77.76000213623047,0.23305013775544592,1.0933330059051514,9977300,608412000.0,103825500.0
2010-07-08,79.41000366210938,0.23602621257305145,1.1640000343322754,79.91999816894531,0.24518337972466195,1.1679999828338623,78.7300033569336,0.23305012779067585,1.0379999876022339,79.61000061035156,0.24495446692017817,1.0759999752044678,8430600,783272000.0,115671000.0
2010-07-09,79.75,0.23694196343421936,1.159999966621399,79.8499984741211,0.23854448982293228,1.1933330297470093,78.88999938964844,0.23396587808584446,1.1033329963684082,79.2699966430664,0.23717090357275433,1.1720000505447388,5558700,571516000.0,60759000.0
2010-07-12,79.47000122070312,0.24129162728786469,1.136667013168335,79.80000305175781,0.24426771254071405,1.2046669721603394,78.66000366210938,0.2367130429882549,1.1333329677581787,79.56999969482422,0.23694195582892633,1.196666955947876,5076900,565396000.0,33037500.0
2010-07-13,79.86000061035156,0.2499908059835434,1.2093329429626465,80.2300033569336,0.25159330415254044,1.2426669597625732,79.0999984741211,0.24380972602284046,1.1266670227050781,79.75,0.24518328418605215,1.1593329906463623,9216600,723316000.0,40201500.0
2010-07-14,79.3499984741211,0.25250911712646484,1.3226670026779175,79.91999816894531,0.2628109294314696,1.3433330059051514,79.05000305175781,0.2488462396129263,1.184000015258789,79.91999816894531,0.26097949067470033,1.1959999799728394,6486000,1355664000.0,62928000.0
2010-07-15,79.70999908447266,0.24541231989860535,1.3259999752044678,79.98999786376953,0.2529669882592165,1.4333330392837524,78.47000122070312,0.24243623511527237,1.2666670083999634,79.48999786376953,0.25273804816414824,1.329332947731018,6454400,953088000.0,56097000.0
2010-07-16,77.0999984741211,0.23007401823997498,1.3760000467300415,79.43000030517578,0.24609908632064587,1.4199999570846558,77.0,0.22915831253959737,1.3366669416427612,79.30000305175781,0.24541229340010873,1.3799999952316284,9286400,1288604000.0,39319500.0
2010-07-19,77.30999755859375,0.23946011066436768,1.4606670141220093,77.8499984741211,0.24037581631192853,1.4833329916000366,76.44000244140625,0.23167650349807548,1.3946670293807983,77.37000274658203,0.23327902931706634,1.4246670007705688,4895600,798440000.0,37297500.0
2010-07-20,78.23999786376953,0.24541231989860535,1.3533329963684082,78.5,0.24678587859748233,1.4566669464111328,76.30000305175781,0.23121868897663436,1.3366669416427612,76.4000015258789,0.233279067960716,1.4566669464111328,5254200,1160988000.0,27379500.0
2010-07-21,76.62999725341797,0.23739977180957794,1.3480000495910645,78.69999694824219,0.2479305249740034,1.3933329582214355,76.20999908447266,0.23511048001648638,1.2999999523162842,78.5199966430664,0.24770161216900075,1.3773330450057983,5781900,624940000.0,18787500.0
2010-07-22,78.3499984741211,0.24129162728786469,1.399999976158142,78.45999908447266,0.2438098595688561,1.4166669845581055,77.25,0.23854448216620183,1.3580000400543213,77.4800033569336,0.2399180410817757,1.3666670322418213,6352900,462612000.0,14367000.0
2010-07-23,78.70999908447266,0.23717081546783447,1.4193329811096191,78.93000030517578,0.24129154539707132,1.4373329877853394,77.81999969482422,0.23488152409498134,1.4040000438690186,78.20999908447266,0.24106260534358365,1.4126670360565186,5414300,817604000.0,9804000.0
2010-07-26,78.72000122070312,0.2415204495191574,1.3966670036315918,79.43000030517578,0.24243618240983994,1.4333330392837524,78.27999877929688,0.23282113715545028,1.3533329963684082,78.73999786376953,0.23648401413717063,1.4333330392837524,6045700,683548000.0,13833000.0
2010-07-27,78.51000213623047,0.23946011066436768,1.3700000047683716,78.9800033569336,0.2426651077213369,1.4119999408721924,78.30000305175781,0.23648402637403557,1.3506669998168945,78.9000015258789,0.24220725489755646,1.3940000534057617,4993800,683472000.0,9295500.0
2010-07-28,77.81999969482422,0.23190546035766602,1.3813329935073853,78.73999786376953,0.23968906808791068,1.3933329582214355,77.55000305175781,0.23121866742698144,1.3673330545425415,78.31999969482422,0.23556833779431155,1.3700000047683716,3447100,1320808000.0,7008000.0
2010-07-29,78.04000091552734,0.20901256799697876,1.3566670417785645,78.79000091552734,0.21977224919700045,1.3919999599456787,77.25,0.20763899544779188,1.3333330154418945,78.47000122070312,0.21519366493620587,1.3846670389175415,5098200,2664476000.0,9240000.0
2010-07-30,78.12000274658203,0.21038614213466644,1.329332947731018,78.44000244140625,0.21404900660434006,1.3626669645309448,77.29000091552734,0.20420504554966407,1.303333044052124,77.29000091552734,0.20741005707759974,1.3466670513153076,4680600,984288000.0,6403500.0
2010-08-02,79.91999816894531,0.21015718579292297,1.3946670293807983,79.9800033569336,0.21496470953628008,1.3980000019073486,78.55999755859375,0.2092414663348904,1.3553329706192017,78.77999877929688,0.2140489900782475,1.3666670322418213,6292400,917020000.0,10771500.0
2010-08-03,79.83000183105469,0.20466290414333344,1.463333010673523,80.08000183105469,0.208783635313799,1.463333010673523,79.56999969482422,0.20306040515773963,1.3880000114440918,79.83999633789062,0.20855470883660804,1.399999976158142,4860100,955444000.0,18457500.0
2010-08-04,80.76000213623047,0.21336223185062408,1.4173330068588257,80.8499984741211,0.21404902496740702,1.4786670207977295,79.80000305175781,0.2055786356565347,1.3899999856948853,79.98999786376953,0.206494355263826,1.463333010673523,5380700,855496000.0,13695000.0
2010-08-05,80.83000183105469,0.21610933542251587,1.363332986831665,80.87000274658203,0.21656718828647908,1.4366669654846191,79.88999938964844,0.21015716631946824,1.3366669416427612,80.19999694824219,0.2140489702441728,1.4359999895095825,3805400,800504000.0,11943000.0
2010-08-06,80.47000122070312,0.21862755715847015,1.305999994277954,80.73999786376953,0.22091684880747176,1.343999981880188,78.80999755859375,0.21336218090766468,1.301332950592041,80.19000244140625,0.21519361968496778,1.340000033378601,5508700,739904000.0,11128500.0
2010-08-09,80.69999694824219,0.22068794071674347,1.3066669702529907,80.9000015258789,0.2211458072717576,1.3320000171661377,79.83999633789062,0.21542256402824317,1.2966669797897339,80.83000183105469,0.22091686717162268,1.3266669511795044,3697100,466456000.0,12190500.0
2010-08-10,79.7300033569336,0.21153073012828827,1.2686669826507568,80.44000244140625,0.21748288496496448,1.309999942779541,79.08000183105469,0.21061501085066434,1.254667043685913,79.95999908447266,0.21702503214877897,1.309999942779541,3296300,772560000.0,19219500.0
2010-08-11,77.5,0.20328933000564575,1.1933330297470093,79.0,0.20718112102247213,1.2586669921875,77.41000366210938,0.2026025369343202,1.190000057220459,78.91999816894531,0.20718112102247213,1.246000051498413,6150200,796148000.0,11964000.0
2010-08-12,77.0199966430664,0.2051207423210144,1.1733330488204956,77.48999786376953,0.20969932581144382,1.1933330297470093,76.63999938964844,0.19802392699464466,1.1593329906463623,77.0,0.19962642575819292,1.1866669654846191,4136200,1343584000.0,10365000.0
2010-08-13,76.77999877929688,0.21496474742889404,1.2213330268859863,77.55999755859375,0.21794083278079132,1.2300000190734863,76.73999786376953,0.21130186895109493,1.1773329973220825,76.91999816894531,0.21175973558344882,1.2120000123977661,3248400,1797392000.0,9510000.0
2010-08-16,76.83999633789062,0.20947042107582092,1.2519999742507935,77.25,0.21633829702326265,1.2533329725265503,76.04000091552734,0.2067232625096903,1.2173329591751099,76.5,0.21198863952749825,1.2300000190734863,2949400,814008000.0,7287000.0
2010-08-17,77.52999877929688,0.2122175693511963,1.2766669988632202,78.19000244140625,0.21610937397008456,1.2933330535888672,77.0,0.2094704243868984,1.2519999742507935,77.47000122070312,0.2115307899327502,1.2640000581741333,4116300,481224000.0,6718500.0
2010-08-18,78.79000091552734,0.21336223185062408,1.2513329982757568,79.4800033569336,0.2151936710652067,1.305999994277954,77.44000244140625,0.2101572200477334,1.2400000095367432,77.69999694824219,0.21153080628129928,1.305999994277954,6553500,352920000.0,9019500.0
2010-08-19,77.54000091552734,0.2261822372674942,1.25266695022583,78.6500015258789,0.2268690302573693,1.2833329439163208,77.36000061035156,0.21450683831114958,1.222000002861023,78.52999877929688,0.21565148419743788,1.2359999418258667,5691300,1615100000.0,8686500.0
2010-08-20,77.7300033569336,0.22824259102344513,1.273332953453064,78.1500015258789,0.23373690737345715,1.2740000486373901,76.8499984741211,0.22435080066542157,1.2339999675750732,76.8499984741211,0.22457972710202506,1.2433329820632935,5400500,1305308000.0,4440000.0
2010-08-23,77.2300033569336,0.22480864822864532,1.3420000076293945,78.05000305175781,0.2346526075773735,1.3593330383300781,77.20999908447266,0.22412185528980225,1.2666670083999634,77.87999725341797,0.22892937857119533,1.2726670503616333,2999000,748620000.0,16321500.0
2010-08-24,76.58000183105469,0.2225194126367569,1.2799999713897705,77.51000213623047,0.2248087048154682,1.3140000104904175,76.31999969482422,0.2170251086787983,1.2633329629898071,76.4000015258789,0.21748296165643746,1.2833329439163208,5319000,641332000.0,10096500.0
2010-08-25,76.80000305175781,0.22709795832633972,1.3266669511795044,77.04000091552734,0.2289293972155738,1.3320000171661377,75.62000274658203,0.21885649697004186,1.237333059310913,76.23999786376953,0.2200011565097547,1.2773330211639404,5902400,757532000.0,7549500.0
2010-08-26,76.37000274658203,0.22435076534748077,1.3166669607162476,77.20999908447266,0.23259222492985,1.3513330221176147,76.0,0.22435076534748077,1.3066669702529907,77.11000061035156,0.2300739935878747,1.3259999752044678,4489300,657596000.0,6507000.0
2010-08-27,78.77999877929688,0.23167653381824493,1.3133330345153809,78.77999877929688,0.23350797264355852,1.324666976928711,76.66999816894531,0.22000114883132194,1.2999999523162842,76.86000061035156,0.2257243781038582,1.3166669607162476,7285800,1060416000.0,5694000.0
2010-08-30,77.9000015258789,0.22068794071674347,1.324666976928711,79.0,0.23076084118398568,1.3459999561309814,77.87000274658203,0.22068794071674347,1.307332992553711,78.22000122070312,0.2289294022544406,1.3133330345153809,6012900,602804000.0,10992000.0
2010-08-31,78.77999877929688,0.21359112858772278,1.2986669540405273,79.02999877929688,0.22435080790798123,1.3193329572677612,77.4800033569336,0.21290433561048636,1.2886669635772705,77.80999755859375,0.21748291907138229,1.3106670379638672,16303700,931488000.0,3016500.0
2010-09-01,80.91000366210938,0.21519358456134796,1.363332986831665,80.9800033569336,0.2195432407135566,1.3793330192565918,78.98999786376953,0.21404893892367474,1.3066669702529907,79.30000305175781,0.21679609664124186,1.3079999685287476,11057000,851440000.0,7423500.0
2010-09-02,81.19000244140625,0.2190854251384735,1.4040000438690186,81.36000061035156,0.21977220445060755,1.4160000085830688,80.22000122070312,0.21382004885250588,1.3539999723434448,80.76000213623047,0.21588041407941733,1.3580000400543213,7215600,596292000.0,7306500.0
2010-09-03,81.61000061035156,0.22664013504981995,1.4033329486846924,81.6500015258789,0.22732691448910716,1.4199999570846558,80.44000244140625,0.2216036842687611,1.3773330450057983,81.37000274658203,0.2243508429616815,1.391332983970642,6615400,566484000.0,6519000.0
2010-09-07,80.79000091552734,0.22870038449764252,1.369333028793335,81.5199966430664,0.23396574543884624,1.399999976158142,80.70999908447266,0.2254953744730727,1.3666670322418213,80.88999938964844,0.22595322720004685,1.3739999532699585,5113100,899820000.0,3651000.0
2010-09-08,81.69000244140625,0.23625512421131134,1.3933329582214355,81.75,0.2378576502873413,1.3966670036315918,81.08999633789062,0.226640104207685,1.3733329772949219,81.13999938964844,0.22915833607815148,1.3773330450057983,4799300,1224156000.0,4326000.0
2010-09-09,82.30999755859375,0.23305010795593262,1.380666971206665,82.43000030517578,0.23946012987460932,1.4033329486846924,81.6500015258789,0.23007402342684966,1.3793330192565918,81.9800033569336,0.23923118979909969,1.399999976158142,5223600,697748000.0,5643000.0
2010-09-10,82.72000122070312,0.23053190112113953,1.3446669578552246,82.72000122070312,0.23533942490065904,1.3953330516815186,82.05999755859375,0.2284715493816377,1.3173329830169678,82.16999816894531,0.23465263189065463,1.3833329677581787,3964000,609292000.0,5799000.0
2010-09-13,83.33999633789062,0.24358081817626953,1.3813329935073853,83.37000274658203,0.24655690219190146,1.3933329582214355,82.73999786376953,0.2346525661293737,1.3666670322418213,82.9800033569336,0.2346525661293737,1.3926670551300049,6474400,1015792000.0,5412000.0
2010-09-14,83.05000305175781,0.24129162728786469,1.4079999923706055,83.58000183105469,0.24449662538138547,1.440000057220459,82.9000015258789,0.23923124797873122,1.3686670064926147,83.26000213623047,0.2415205401285361,1.369333028793335,5468500,698536000.0,9820500.0
2010-09-15,83.4800033569336,0.24174942076206207,1.4653329849243164,83.54000091552734,0.2419783608369035,1.4666670560836792,82.33999633789062,0.23579725172126914,1.3860000371932983,82.9800033569336,0.23900227631650703,1.3986669778823853,4437200,555572000.0,10269000.0
2010-09-16,83.54000091552734,0.24197839200496674,1.3960000276565552,83.54000091552734,0.24403874378188983,1.5440000295639038,82.93000030517578,0.23854445418308695,1.3893330097198486,83.41999816894531,0.23854445418308695,1.476667046546936,4365700,365280000.0,40267500.0
2010-09-17,82.72000122070312,0.2415204495191574,1.348667025566101,84.1500015258789,0.2444965336554921,1.4213329553604126,82.72000122070312,0.24083368396427662,1.3200000524520874,83.8499984741211,0.2442676209007001,1.401332974433899,18493800,416884000.0,17977500.0
2010-09-20,83.51000213623047,0.24518336355686188,1.4040000438690186,83.69999694824219,0.24609909658594445,1.4233330488204956,82.81999969482422,0.2392311943846067,1.343999981880188,82.83999633789062,0.24152048602154963,1.378000020980835,6108800,443168000.0,14212500.0
2010-09-21,83.08999633789062,0.2584613561630249,1.3846670389175415,83.83000183105469,0.2625820880926629,1.4366669654846191,82.81999969482422,0.24380989518044432,1.378000020980835,83.48999786376953,0.24380989518044432,1.3926670551300049,5318500,1779624000.0,11940000.0
2010-09-22,82.41999816894531,0.26075056195259094,1.324666976928711,83.4800033569336,0.2630398534360301,1.3966670036315918,82.36000061035156,0.25594303892116577,1.3200000524520874,83.18000030517578,0.2575455375014718,1.391332983970642,4491200,999996000.0,14443500.0
2010-09-23,81.23999786376953,0.2660159468650818,1.3040000200271606,82.76000213623047,0.2742574082473009,1.3426669836044312,80.9800033569336,0.2614373632728514,1.2999999523162842,82.05999755859375,0.2637266550689666,1.3259999752044678,4570400,1240872000.0,10021500.0
2010-09-24,83.31999969482422,0.2806674540042877,1.340000033378601,85.86000061035156,0.28158318717296255,1.3459999561309814,82.0,0.26990778712857894,1.309999942779541,82.08999633789062,0.2719681389996993,1.3300000429153442,16046900,1086976000.0,8683500.0
2010-09-27,82.87000274658203,0.27471527457237244,1.3686670064926147,83.87000274658203,0.28295670824808505,1.3873330354690552,82.80000305175781,0.27105239696727157,1.3366669416427612,83.5999984741211,0.2827277954543347,1.3600000143051147,5761600,999504000.0,6279000.0
2010-09-28,83.06999969482422,0.2740284204483032,1.4266669750213623,83.38999938964844,0.2779202099785261,1.4326670169830322,82.11000061035156,0.26922089807593746,1.3839999437332153,82.8499984741211,0.2749441259999427,1.4026670455932617,4616500,723192000.0,18217500.0
2010-09-29,82.44000244140625,0.2719680964946747,1.4653329849243164,83.33000183105469,0.27998064448364296,1.4686670303344727,82.19999694824219,0.26899201192000227,1.408666968345642,82.66000366210938,0.2715102436271502,1.4126670360565186,4469500,974904000.0,29539500.0
2010-09-30,82.68000030517578,0.2673894762992859,1.3606669902801514,83.7699966430664,0.2786070201017613,1.476667046546936,82.51000213623047,0.265100184987414,1.3459999561309814,82.83000183105469,0.2754019958908376,1.4666670560836792,4908500,787632000.0,32937000.0
2010-10-01,82.70999908447266,0.25983479619026184,1.3733329772949219,83.4800033569336,0.2717391322340638,1.3833329677581787,82.33000183105469,0.2577744450314135,1.3539999723434448,83.30000305175781,0.2712812521627609,1.3793330192565918,4519800,999120000.0,8965500.0
2010-10-04,82.11000061035156,0.2573166787624359,1.3993330001831055,82.8499984741211,0.2616663503299981,1.4113329648971558,81.4800033569336,0.25205130122829006,1.3533329963684082,82.41000366210938,0.2573166787624359,1.3619999885559082,3858400,749500000.0,9654000.0
2010-10-05,83.43000030517578,0.259147971868515,1.4079999923706055,83.7300033569336,0.2632687009757476,1.418666958808899,81.75,0.25846117913555955,1.4006669521331787,82.58999633789062,0.26281084825061074,1.409999966621399,7290300,753588000.0,4980000.0
2010-10-06,83.54000091552734,0.24678590893745422,1.3639999628067017,83.54000091552734,0.26029274852526835,1.4173330068588257,82.81999969482422,0.24426770403466844,1.3546669483184814,83.26000213623047,0.25914810249022546,1.4040000438690186,3359400,1057604000.0,4701000.0
2010-10-07,83.16999816894531,0.24495455622673035,1.3619999885559082,83.8499984741211,0.2481595549820815,1.3760000467300415,82.58000183105469,0.23762879800217787,1.3559999465942383,83.83000183105469,0.24793061480361897,1.3713330030441284,3371200,761488000.0,2115000.0
2010-10-08,83.16000366210938,0.2486172914505005,1.3619999885559082,83.41999816894531,0.2506776702188127,1.3860000371932983,82.62999725341797,0.24060477102936037,1.3593330383300781,83.41000366210938,0.24403870835270614,1.3619999885559082,3493900,706932000.0,4017000.0
2010-10-11,82.94999694824219,0.24747265875339508,1.3493330478668213,83.30000305175781,0.25182232930045667,1.3799999952316284,82.58000183105469,0.2463280129184593,1.3380000591278076,83.05000305175781,0.24976195042326663,1.3626669645309448,1957700,442680000.0,2568000.0
