Date,Close,High,Low,Open,Volume
2010-02-22,6644.38720703125,6644.387207031251,6444.388485751005,6644.387207031251,813091
2010-02-23,6666.609375,6666.609375,6555.499340482889,6644.387368096578,1601247
2010-02-24,6888.82861328125,6888.82861328125,6622.164562598329,6688.830575269059,2196210
2010-02-25,6955.4951171875,6955.4951171875,6733.275059257324,6888.829099808447,2231581
2010-02-26,7199.93798828125,7199.93798828125,6844.38522451527,6888.829236986323,3824597
2010-03-01,7533.2685546875,7555.490562317932,7288.826470752752,7288.826470752752,3765086
2010-03-02,7199.93798828125,7444.380056872041,7199.93798828125,7399.936044400988,1693589
2010-03-03,7066.60546875,7199.938173592417,6888.829414290209,7199.938173592417,1248154
2010-03-04,7199.93798828125,7311.048019458883,7066.605286870535,7066.605286870535,1030760
2010-03-05,6999.9384765625,7199.937174062559,6999.9384765625,7111.049159172525,891665
2010-03-08,6977.71875,6999.940760974603,6888.8307061015885,6999.940760974603,1918754
2010-03-09,7111.048828125,7111.048828125,6888.828137247687,6888.828137247687,932207
2010-03-10,7111.048828125,7177.7148361889585,7088.826825437014,7155.492833500973,936521
2010-03-11,6955.4951171875,7111.049821736167,6933.273111394482,6999.939128773535,356488
2010-03-12,6977.71875,6999.940760974603,6933.274728050794,6955.496739025397,508496
2010-03-15,6888.82861328125,7044.382642846287,6888.82861328125,6999.938634399134,760342
2010-03-16,6622.16455078125,6866.606596804394,6622.16455078125,6666.608559149095,1116555
2010-03-17,6311.05615234375,6622.1648908946545,6311.05615234375,6533.27686959369,2704737
2010-03-18,6422.166015625,6422.166015625,6333.277996584863,6333.277996584863,3154701
2010-03-19,6133.27978515625,6466.610511391859,6133.27978515625,6466.610511391859,6212317
2010-03-22,6422.166015625,6422.166015625,6422.166015625,6422.166015625,595300
2010-03-23,6488.8330078125,6622.1650428229,6466.611001977433,6555.4990253177,910299
2010-03-24,6444.388671875,6511.055356892227,6399.944657861902,6488.833349885678,895735
2010-03-25,6266.6123046875,6311.056316493968,6199.946286977797,6311.056316493968,1183196
2010-03-26,6422.166015625,6422.166015625,6244.389977544726,6422.166015625,1138861
2010-03-29,6422.166015625,6422.166015625,6311.055991824829,6333.277996584863,494696
2010-03-30,6288.83447265625,6399.944505035765,6288.83447265625,6399.944505035765,212100
2010-03-31,6222.16796875,6333.277992478123,6222.16796875,6244.389973495625,423374
2010-04-01,6288.83447265625,6288.83447265625,6222.16845322854,6244.390459704443,269164
2010-04-02,6266.6123046875,6377.7223342036705,6266.6123046875,6377.7223342036705,448097
2010-04-05,6266.6123046875,6399.944340106905,6266.6123046875,6399.944340106905,680177
2010-04-06,6333.27783203125,6355.499836213904,6266.61181948329,6266.61181948329,738771
2010-04-07,6311.05615234375,6355.500162994233,6311.05615234375,6355.500162994233,246063
2010-04-08,6266.6123046875,6311.056316493968,6244.390298784266,6311.056316493968,368452
2010-04-09,6266.6123046875,6288.834310590734,6266.6123046875,6266.6123046875,449045
2010-04-12,6444.388671875,6444.388671875,6266.612615822608,6288.8346228291575,1044652
2010-04-13,6422.166015625,6422.166015625,6333.277996584863,6422.166015625,749969
2010-04-14,6288.83447265625,6333.278485608056,6266.612466180347,6288.83447265625,277364
2010-04-15,6311.05615234375,6333.278157668991,6311.05615234375,6311.05615234375,349604
2010-04-16,6266.6123046875,6333.278322397202,6266.6123046875,6333.278322397202,230152
2010-04-19,6222.16796875,6266.61197824125,6199.945964004376,6266.61197824125,424200
2010-04-20,6199.9462890625,6266.612306794619,6177.724283151794,6177.724283151794,471503
2010-04-21,6222.16796875,6222.16796875,6199.945964004376,6199.945964004376,424475
2010-04-22,6311.05615234375,6399.944173644714,6244.390136368027,6244.390136368027,594657
2010-04-23,6311.05615234375,6311.05615234375,6311.05615234375,6311.05615234375,0
2010-04-26,6288.83447265625,6377.722498559862,6288.83447265625,6333.278485608056,484446
2010-04-27,6288.83447265625,6333.278485608056,6266.612466180347,6311.056479132153,479459
2010-04-28,6288.83447265625,6311.056479132153,6266.612466180347,6311.056479132153,242942
2010-04-29,6288.83447265625,6288.83447265625,6222.16845322854,6222.16845322854,635199
2010-04-30,6288.83447265625,6288.83447265625,6288.83447265625,6288.83447265625,0
2010-05-03,6288.83447265625,6288.83447265625,6288.83447265625,6288.83447265625,0
2010-05-04,6488.8330078125,6511.055013647567,6288.834291299354,6355.500308804554,1774611
2010-05-05,6377.72314453125,6444.389170711266,6355.501135804578,6444.389170711266,462783
2010-05-06,6333.27783203125,6377.721840396558,6311.055827848597,6333.277832031251,302239
2010-05-07,6244.3896484375,6266.611652026336,6199.94564125983,6222.167644848665,691743
2010-05-10,6155.5029296875,6199.946946219712,6133.280921421394,6199.946946219712,962131
2010-05-11,6177.724609375,6266.612637711679,6155.5026022908305,6266.612637711679,381547
2010-05-12,6177.724609375,6177.724609375,6111.0585881224915,6177.724609375,670875
2010-05-13,6177.724609375,6177.724609375,6111.0585881224915,6111.0585881224915,517644
2010-05-14,6111.05810546875,6199.946126785018,6111.05810546875,6111.05810546875,352449
2010-05-17,5999.9482421875,6111.058271858094,5999.9482421875,6111.058271858094,754498
2010-05-18,5977.7255859375,5999.94758945409,5933.28157890432,5999.94758945409,570271
2010-05-19,5799.94970703125,5955.504417455531,5777.727700398863,5955.504417455531,599737
2010-05-20,5955.50390625,5955.50390625,5777.727204453238,5777.727204453238,599584
2010-05-21,5888.837890625,5888.837890625,5755.505198310887,5777.72720303032,1029322
2010-05-24,5844.39453125,5888.838545632313,5777.727845678945,5777.727845678945,343362
2010-05-25,5844.39453125,5844.39453125,5844.39453125,5844.39453125,0
2010-05-26,5844.39453125,5888.838545632313,5844.39453125,5844.39453125,709275
2010-05-27,5977.7255859375,5977.7255859375,5844.393564837959,5844.393564837959,467893
2010-05-28,5999.9482421875,6066.614259989856,5999.9482421875,5999.9482421875,233028
2010-05-31,5999.9482421875,5999.9482421875,5977.726236253382,5999.9482421875,438091
2010-06-01,5977.7255859375,5999.94758945409,5911.05957538773,5911.05957538773,854520
